doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,manslaughter,,[],0,0,0,0
,,,,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Preston Crown Court,دادگاه عالی پرستون,"['دادگاه', 'عالی', 'پرستون']",10,12,38,56
,,,,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,police,,[],0,0,0,0
,,,,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,said,,[],0,0,0,0
,,,,"A post-mortem examination found he died from a single stab wound to his right lung , police said .",پلیس گفت که پس از یک بررسی کالبدشکافی مشخص شد که او بر اثر یک زخم چاقو به ریه راست او مرده است .,died,مرده است,"['مرده', 'است']",21,22,86,94
,,,,"Det Ch Insp Andy Hulme said : &quot; While I respect the decision of the court , naturally I am disappointed with the decision of the jury to clear the defendant on the charge of murder and manslaughter .",بازرس پلیس اندی هولم گفت : « در حالی که به تصمیم دادگاه احترام می گذارم ، طبیعتاً از تصمیم هیئت منصفه برای تبرئه متهمان از اتهام قتل و قتل ناامید هستم .,the defendant,,[],0,0,0,0
,,,,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,Georgian troops,نیروهای گرجی,"['نیروهای', 'گرجی']",0,1,0,12
,,,,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,fled,فرار کردند,"['فرار', 'کردند']",8,9,38,48
,,,,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,the EU,اتحادیه اروپا,"['اتحادیه', 'اروپا']",12,13,56,69
,,,,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,saying,می گوید,"['می', 'گوید']",14,15,70,77
,,,,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,Abkhaz officials,مقامات آذربایجانی,"['مقامات', 'آذربایجانی']",0,1,0,17
,,,,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,their forces,نیروهای خود,"['نیروهای', 'خود']",21,22,100,111
,,,,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,fire on,به سمت شلیک خواهند کرد,"['به', 'سمت', 'شلیک', 'خواهند', 'کرد']",24,29,115,150
,,,,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,they,آن ها,"['آن', 'ها']",10,11,53,58
,,,,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,blasts,بمب های,"['بمب', 'های']",0,1,0,7
,,,,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,kill,می کشند,"['می', 'کشند']",10,11,43,50
,,,,Militants have killed hundreds of policemen and soldiers since the overthrow of Morsy in July 2013 .,شورشیان از زمان سرنگونی مرسی در ژوئیه ۲۰۱۳ صدها پلیس و سرباز را کشته اند .,killed,کشته اند,"['کشته', 'اند']",13,14,64,72
,,,,All 224 people aboard died .,همه ۲۲۴ نفر در کشتی کشته شدند .,died,کشته شدند,"['کشته', 'شدند']",5,6,20,29
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,,[],0,0,0,0
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56
,,,,Four people were killed and 14 were wounded .,چهار نفر کشته و ۱۴ نفر زخمی شدند .,14,۱۴,['۱۴'],4,4,16,18
,,,,"One bomb went off in Giza &apos;s Haram district on the street leading to the pyramids , killing the officers and wounding three others , state-owned Al-Ahram newspaper reported .",یکی از بمب ها در محله رم در خیابان منتهی به اهرام مصر منفجر شد و افسران را کشت و سه نفر دیگر را زخمی کرد .,bomb,,[],0,0,0,0
,,,,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,A second bomb,بمب دوم,"['بمب', 'دوم']",0,1,0,7
,,,,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,one civilian motorist,یک راننده غیرنظامی,"['یک', 'راننده', 'غیرنظامی']",5,7,21,39
,,,,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,three police officers,سه افسر پلیس,"['سه', 'افسر', 'پلیس']",11,13,49,61
,,,,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34
,,,,"This included relatively moderate factions like the Muslim Brotherhood , which swept into power when Mohamed Morsy became president in Egypt &apos;s first democratic elections .",این شامل جناح های نسبتاً میانه رو مانند اخوان المسلمین می شد که در اولین انتخابات دموکراتیک مصر به قدرت رسید .,swept into power,به قدرت رسید,"['به', 'قدرت', 'رسید']",18,20,96,108
,,,,"This included relatively moderate factions like the Muslim Brotherhood , which swept into power when Mohamed Morsy became president in Egypt &apos;s first democratic elections .",این شامل جناح های نسبتاً میانه رو مانند اخوان المسلمین می شد که در اولین انتخابات دموکراتیک مصر به قدرت رسید .,Mohamed Morsy,,[],0,0,0,0
,,,,"This included relatively moderate factions like the Muslim Brotherhood , which swept into power when Mohamed Morsy became president in Egypt &apos;s first democratic elections .",این شامل جناح های نسبتاً میانه رو مانند اخوان المسلمین می شد که در اولین انتخابات دموکراتیک مصر به قدرت رسید .,president,,[],0,0,0,0
,,,,One of the policemen who took part in the protest told the Associated Press news agency corruption in the higher ranks was putting them in danger .,یکی از پلیس هایی که در این اعتراضات شرکت داشت به خبرگزاری آسوشیتد پرس گفت که فساد در سطوح بالا آن ها را به خطر انداخته است .,One of the policemen,یکی از پلیس هایی,"['یکی', 'از', 'پلیس', 'هایی']",0,3,0,16
,,,,"&quot; We are just used as cannon fodder when we could be stopping crime in Juarez , &quot; he added .",او اضافه می کند : ' ما فقط به عنوان علوفه توپ استفاده می کنیم وقتی که می توانیم جلوی جرایم در هوارز را بگیریم .,Juarez,هوارز,['هوارز'],22,22,94,99
,,,,"About 5,000 federal police officers were deployed to Ciudad Juarez in April .",حدود ۵۰۰۰ مأمور پلیس فدرال در آوریل به سیوداد سالوادور مستقر شدند .,"About 5,000 federal police officers",حدود ۵۰۰۰ مأمور پلیس فدرال,"['حدود', '۵۰۰۰', 'مأمور', 'پلیس', 'فدرال']",0,4,0,26
,,,,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,killings,قتل های,"['قتل', 'های']",13,14,55,62
,,,,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,"an estimated 1,700",حدود ۱۷۰۰ نفر,"['حدود', '۱۷۰۰', 'نفر']",27,29,114,127
,,,,Ciudad Juarez is the most violent city in Mexico and corruption is rife .,سیوداد رودریگز خشن ترین شهر مکزیک است و فساد بسیار زیاد است .,violent,خشن ترین,"['خشن', 'ترین']",2,3,15,23
,,,,"While some agents blocked off nearby streets to prevent their commander from escaping , others moved into the hotel where he was staying .",در حالی که برخی از مأموران خیابان های اطراف را مسدود کرده اند تا مانع از فرار فرمانده خود شوند ، دیگران به هتل محل اقامت او نقل مکان کردند .,their commander,فرمانده خود,"['فرمانده', 'خود']",17,18,78,89
,,,,"While some agents blocked off nearby streets to prevent their commander from escaping , others moved into the hotel where he was staying .",در حالی که برخی از مأموران خیابان های اطراف را مسدود کرده اند تا مانع از فرار فرمانده خود شوند ، دیگران به هتل محل اقامت او نقل مکان کردند .,moved,نقل مکان کردند,"['نقل', 'مکان', 'کردند']",27,29,124,138
,,,,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,say,می گویند,"['می', 'گویند']",10,11,38,46
,,,,They say he would then blackmail the agents into carrying out extortion and other crimes .,آن ها می گویند که او سپس نماینده ها را به زور وادار به اخاذی و سایر جنایات می کند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,They say he would then blackmail the agents into carrying out extortion and other crimes .,آن ها می گویند که او سپس نماینده ها را به زور وادار به اخاذی و سایر جنایات می کند .,say,می گویند,"['می', 'گویند']",2,3,6,14
,,,,They say he would then blackmail the agents into carrying out extortion and other crimes .,آن ها می گویند که او سپس نماینده ها را به زور وادار به اخاذی و سایر جنایات می کند .,blackmail,به زور,"['به', 'زور']",10,11,39,45
,,,,They say he would then blackmail the agents into carrying out extortion and other crimes .,آن ها می گویند که او سپس نماینده ها را به زور وادار به اخاذی و سایر جنایات می کند .,the agents,نماینده ها,"['نماینده', 'ها']",7,8,25,35
,,,,"The police officers held their commander captive until the Federal Police Commissioner General agreed to suspend him , pending an investigation .",افسران پلیس فرمانده خود را تا زمانی که کمیسر پلیس فدرال موافقت کرد تا او را به حالت تعلیق درآورد ، نگه داشتند .,The police officers,افسران پلیس,"['افسران', 'پلیس']",0,1,0,11
,,,,"The police officers held their commander captive until the Federal Police Commissioner General agreed to suspend him , pending an investigation .",افسران پلیس فرمانده خود را تا زمانی که کمیسر پلیس فدرال موافقت کرد تا او را به حالت تعلیق درآورد ، نگه داشتند .,held,نگه داشتند,"['نگه', 'داشتند']",21,22,99,109
,,,,"The police officers held their commander captive until the Federal Police Commissioner General agreed to suspend him , pending an investigation .",افسران پلیس فرمانده خود را تا زمانی که کمیسر پلیس فدرال موافقت کرد تا او را به حالت تعلیق درآورد ، نگه داشتند .,their commander,فرمانده خود,"['فرمانده', 'خود']",2,3,12,23
,,,,"The police officers held their commander captive until the Federal Police Commissioner General agreed to suspend him , pending an investigation .",افسران پلیس فرمانده خود را تا زمانی که کمیسر پلیس فدرال موافقت کرد تا او را به حالت تعلیق درآورد ، نگه داشتند .,the Federal Police Commissioner General,کمیسر پلیس فدرال,"['کمیسر', 'پلیس', 'فدرال']",8,10,39,55
,,,,"The police officers held their commander captive until the Federal Police Commissioner General agreed to suspend him , pending an investigation .",افسران پلیس فرمانده خود را تا زمانی که کمیسر پلیس فدرال موافقت کرد تا او را به حالت تعلیق درآورد ، نگه داشتند .,suspend,به حالت تعلیق درآورد,"['به', 'حالت', 'تعلیق', 'درآورد']",16,19,76,96
,,,,"The police officers held their commander captive until the Federal Police Commissioner General agreed to suspend him , pending an investigation .",افسران پلیس فرمانده خود را تا زمانی که کمیسر پلیس فدرال موافقت کرد تا او را به حالت تعلیق درآورد ، نگه داشتند .,investigation,,[],0,0,0,0
,,,,Tens of thousands protest against corruption in Romania,ده ها هزار نفر به فساد در رومانی اعتراض می کنند .,Tens of thousands,ده ها هزار,"['ده', 'ها', 'هزار']",0,2,0,10
,,,,Tens of thousands protest against corruption in Romania,ده ها هزار نفر به فساد در رومانی اعتراض می کنند .,corruption,فساد,['فساد'],5,5,18,22
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,say,می گویند,"['می', 'گویند']",1,2,8,16
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,the constitutional court,دادگاه قانون اساسی,"['دادگاه', 'قانون', 'اساسی']",16,18,71,89
,,,,"“ I came out today because I have two little boys and they deserve a better life in this European country , ” said Florentina Caval , 34 .",فلورنتینا کاوی ، ۳۴ ساله ، گفت : ' من امروز بیرون آمدم چون دو پسر کوچک دارم و آنها سزاوار یک زندگی بهتر در این کشور اروپایی هستند .,came out,بیرون آمدم,"['بیرون', 'آمدم']",11,12,44,54
,,,,"“ I honestly don ’ t think we will manage to overturn the judicial bills , but we need to try . ”",« من واقعاً فکر نمی کنم بتوانیم لایحه های قضایی را لغو کنیم ، اما باید تلاش کنیم . »,bills,لایحه های,"['لایحه', 'های']",7,8,32,41
,,,,"Diana Gradinaru , a 45-year-old economist , said the new legislation could result in “ terrible thefts ” by high-level officials , citing legislation that meant video and audio recordings could no longer be used as evidence in prosecutions .",دیانا گرونینارو ، یک اقتصاددان ۴۵ ساله ، گفت که قانون جدید می تواند منجر به « سرقت های وحشتناک » توسط مقامات عالی رتبه شود ، با استناد به قانون که به این معنی است که ویدئو و ضبط های صوتی دیگر نمی تواند به عنوان مدرک در پیگرد قانونی استفاده شود .,thefts,سرقت های,"['سرقت', 'های']",17,18,78,86
,,,,"Diana Gradinaru , a 45-year-old economist , said the new legislation could result in “ terrible thefts ” by high-level officials , citing legislation that meant video and audio recordings could no longer be used as evidence in prosecutions .",دیانا گرونینارو ، یک اقتصاددان ۴۵ ساله ، گفت که قانون جدید می تواند منجر به « سرقت های وحشتناک » توسط مقامات عالی رتبه شود ، با استناد به قانون که به این معنی است که ویدئو و ضبط های صوتی دیگر نمی تواند به عنوان مدرک در پیگرد قانونی استفاده شود .,audio recordings,ضبط های صوتی,"['ضبط', 'های', 'صوتی']",39,41,174,186
,,,,"Diana Gradinaru , a 45-year-old economist , said the new legislation could result in “ terrible thefts ” by high-level officials , citing legislation that meant video and audio recordings could no longer be used as evidence in prosecutions .",دیانا گرونینارو ، یک اقتصاددان ۴۵ ساله ، گفت که قانون جدید می تواند منجر به « سرقت های وحشتناک » توسط مقامات عالی رتبه شود ، با استناد به قانون که به این معنی است که ویدئو و ضبط های صوتی دیگر نمی تواند به عنوان مدرک در پیگرد قانونی استفاده شود .,used as evidence,به عنوان مدرک استفاده شود,"['به', 'عنوان', 'مدرک', 'استفاده', 'شود']",45,52,202,243
,,,,Australian swine flu spike could force WHO pandemic declaration,افزایش آنفولانزای خوکی در استرالیا می تواند باعث اعلام همه گیری جهانی شود .,Australian swine flu,آنفولانزای خوکی در استرالیا,"['آنفولانزای', 'خوکی', 'در', 'استرالیا']",1,4,7,34
,,,,Australian swine flu spike could force WHO pandemic declaration,افزایش آنفولانزای خوکی در استرالیا می تواند باعث اعلام همه گیری جهانی شود .,pandemic,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",9,11,55,69
,,,,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,the H1N1 virus,ویروس H1N1,"['ویروس', 'H1N1']",7,8,37,47
,,,,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,the World Health Organization,سازمان بهداشت جهانی,"['سازمان', 'بهداشت', 'جهانی']",13,15,69,88
,,,,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,pandemic,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",23,25,115,129
,,,,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,said,اعلام کرد,"['اعلام', 'کرد']",8,9,33,42
,,,,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,move,,[],0,0,0,0
,,,,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,pandemic,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",28,30,128,142
,,,,"&quot; I want to point out that by going to Phase 6 the activity has become established in at least two regions of the world , &quot; he said .",او گفت : « من می خواهم اشاره کنم که با رفتن به مرحله ششم ، این فعالیت در حداقل دو منطقه از جهان تأسیس شده است . »,at least two regions,حداقل دو منطقه,"['حداقل', 'دو', 'منطقه']",19,21,73,87
,,,,Australian rugby league star Karmichael Hunt is one of several players being tested for the H1N1 virus .,ستاره لیگ راگبی استرالیا کارمیک هانت یکی از چندین بازیکن تست شده برای ویروس H1N1 است .,Australian rugby league star Karmichael Hunt,ستاره لیگ راگبی استرالیا کارمیک هانت,"['ستاره', 'لیگ', 'راگبی', 'استرالیا', 'کارمیک', 'هانت']",0,5,0,36
,,,,"The number of Australian cases of the virus , commonly known as swine flu , has reached more than 1,200 , with state and federal medical officers set to hold an emergency meeting in Sydney to review the country &apos;s swine flu protection measures .",تعداد موارد ابتلا به آنفولانزای خوکی در استرالیا ، که معمولاً به آن آنفولانزای خوکی گفته می شود ، به بیش از ۱۲۰۰ نفر رسیده است ، و مقامات پزشکی ایالتی و فدرال قرار است یک جلسه اضطراری در سیدنی برگزار کنند تا اقدامات حفاظتی آنفولانزای خوکی در کشور را بازبینی کنند .,the virus,,[],0,0,0,0
,,,,"The number of Australian cases of the virus , commonly known as swine flu , has reached more than 1,200 , with state and federal medical officers set to hold an emergency meeting in Sydney to review the country &apos;s swine flu protection measures .",تعداد موارد ابتلا به آنفولانزای خوکی در استرالیا ، که معمولاً به آن آنفولانزای خوکی گفته می شود ، به بیش از ۱۲۰۰ نفر رسیده است ، و مقامات پزشکی ایالتی و فدرال قرار است یک جلسه اضطراری در سیدنی برگزار کنند تا اقدامات حفاظتی آنفولانزای خوکی در کشور را بازبینی کنند .,"more than 1,200",بیش از ۱۲۰۰,"['بیش', 'از', '۱۲۰۰']",20,22,101,112
,,,,"The number of Australian cases of the virus , commonly known as swine flu , has reached more than 1,200 , with state and federal medical officers set to hold an emergency meeting in Sydney to review the country &apos;s swine flu protection measures .",تعداد موارد ابتلا به آنفولانزای خوکی در استرالیا ، که معمولاً به آن آنفولانزای خوکی گفته می شود ، به بیش از ۱۲۰۰ نفر رسیده است ، و مقامات پزشکی ایالتی و فدرال قرار است یک جلسه اضطراری در سیدنی برگزار کنند تا اقدامات حفاظتی آنفولانزای خوکی در کشور را بازبینی کنند .,state and federal medical officers,مقامات پزشکی ایالتی و فدرال,"['مقامات', 'پزشکی', 'ایالتی', 'و', 'فدرال']",28,32,131,158
