doc_id,event_id,ann_type,ss-id,source_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
1161595d-23a9-59f3-8aeb-ddab8ce19471+3,event-14,patient,ss-3,"more than 1,200",,بیش از ۱۲۰۰,"['بیش', 'از', '۱۲۰۰']",20,22,101,112,"[17, 19]"
1388473e-8170-50b9-8361-8aeb3c6e6523+2,event-16,patient,ss-5,churches,,کلیساها,['کلیساها'],34,34,150,157,"[33, 33]"
1388473e-8170-50b9-8361-8aeb3c6e6523+5,event-7,anchor,ss-23,talked,توضیح,,[],0,0,0,0,"[18, 18]"
1388473e-8170-50b9-8361-8aeb3c6e6523+5,event-9,anchor,ss-25,notifications,اخاذی,,[],0,0,0,0,"[62, 62]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+3,event-2,patient,ss-1,The accused,,متهمان,['متهمان'],4,4,15,21,"[0, 1]"
1c43e469-a33c-5d19-983b-e1a06868092d+1,event-23,patient,ss-1,at least 38,,حداقل ۳۸ نفر,"['حداقل', '۳۸', 'نفر']",21,23,105,117,"[23, 25]"
1c43e469-a33c-5d19-983b-e1a06868092d+8,event-33,patient,ss-13,35,,۳۵ نفر,"['۳۵', 'نفر']",14,15,62,68,"[15, 15]"
1c43e469-a33c-5d19-983b-e1a06868092d+9,event-31,patient,ss-23,six,,شش نفر,"['شش', 'نفر']",30,31,141,147,"[30, 30]"
1c43e469-a33c-5d19-983b-e1a06868092d+9,event-35,patient,ss-21,more than 60,,بیش از ۶۰,"['بیش', 'از', '۶۰']",42,44,193,202,"[39, 41]"
206ea1ce-50ed-56d9-ab4c-b4235a732af8+0,event-17,anchor,ss-28,resumes,سر,از سر می گیرد,"['از', 'سر', 'می', 'گیرد']",9,12,45,58,"[2, 2]"
27564eb5-9d70-5cfe-85be-d060b3f8acab+8,event-24,agent,ss-2,Willoughby,ولینگتون,,[],0,0,0,0,"[13, 13]"
27564eb5-9d70-5cfe-85be-d060b3f8acab+14,event-23,agent,ss-2,Willoughby,ولینگتون,,[],0,0,0,0,"[13, 13]"
297c8019-b2d4-5b5a-b583-d1fab158e907+10,event-16,agent,ss-7,it,دولت مکزیک,,[],0,0,0,0,"[4, 4]"
297c8019-b2d4-5b5a-b583-d1fab158e907+7,event-2,agent,ss-6,Relatives,,اقوام,['اقوام'],0,0,0,5,"[0, 0]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+0,event-9,anchor,ss-23,corruption,فساد نتانیاهو شد .,فساد,['فساد'],7,7,38,42,"[6, 6]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+1,event-10,agent,ss-12,Israeli Prime Minister Benjamin Netanyahu,,بنجامین نتانیاهو نخست وزیر اسرائیل,"['بنجامین', 'نتانیاهو', 'نخست', 'وزیر', 'اسرائیل']",0,4,0,34,"[0, 4]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+6,event-35,patient,ss-8,those in his close proximity,,کسانی که در نزدیکی او بودند,"['کسانی', 'که', 'در', 'نزدیکی', 'او', 'بودند']",24,29,106,133,"[20, 24]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+8,event-2,anchor,ss-16,wrongfully accepting,دریافت,,[],0,0,0,0,"[9, 10]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+8,event-31,anchor,ss-45,regulatory favours,بخشش‌های قانونی,,[],0,0,0,0,"[30, 31]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+2,event-4,anchor,ss-23,cases,,نفر,['نفر'],17,17,68,71,"[15, 15]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+4,event-17,patient,ss-13,most,,اکثر,['اکثر'],7,7,37,41,"[10, 10]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+10,event-4,agent,ss-14,Sudan &apos;s umbrella protest movement,جنبش اعتراضی چتر سودان,,[],0,0,0,0,"[1, 5]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+12,event-14,patient,ss-19,he,,او,['او'],27,27,118,120,"[31, 31]"
36a4a758-690c-5862-88ba-d290aa108569+7,event-16,anchor,ss-33,paid into,به حساب‌های بانکی نخست‌وزیر نجیب راسک پرداخت,پرداخت شد,"['پرداخت', 'شد']",35,36,169,178,"[28, 29]"
370dc6fd-6397-523b-8d75-393a5500d4a5+0,event-6,patient,ss-1,may,پرستار,شاید,['شاید'],0,0,0,4,"[1, 1]"
370dc6fd-6397-523b-8d75-393a5500d4a5+0,event-6,anchor,ss-16,days,مریض,چند روز,"['چند', 'روز']",1,2,5,12,"[5, 5]"
370dc6fd-6397-523b-8d75-393a5500d4a5+0,event-6,agent,ss-2,diagnosis,ابولا,تشخیص,['تشخیص'],5,5,20,25,"[8, 8]"
370dc6fd-6397-523b-8d75-393a5500d4a5+2,event-8,anchor,ss-18,exposed,معرض ابولا قرار,در معرض,"['در', 'معرض']",20,21,93,100,"[9, 9]"
370dc6fd-6397-523b-8d75-393a5500d4a5+3,event-9,patient,ss-4,Vinson &apos;s bridesmaids,عروس‌های وینسون,,[],0,0,0,0,"[4, 6]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+0,event-1,patient,ss-1,Six immigration officers,شش افسر مهاجر در کوچینگ به رشوه خواری محکوم شدند .,شش افسر مهاجر,"['شش', 'افسر', 'مهاجر']",0,2,0,13,"[0, 2]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+11,event-19,agent,ss-26,He,,او,['او'],0,0,0,2,"[0, 0]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+12,event-25,agent,ss-27,MACC,خود,,[],0,0,0,0,"[10, 10]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+2,event-32,patient,ss-7,the three,,این سه نفر,"['این', 'سه', 'نفر']",12,14,48,58,"[11, 12]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+2,event-33,anchor,ss-52,tactics,تاکتیک‌های,,[],0,0,0,0,"[30, 30]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+3,event-5,anchor,ss-24,showed,اعلام,,[],0,0,0,0,"[24, 24]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+7,event-26,anchor,ss-45,offenses,عناوین,جرم,['جرم'],8,8,34,37,"[14, 14]"
3a0d211a-4c05-583b-8acd-2180d21e672e+1,event-1,patient,ss-15,President Hosni Mubarak,حسنی مبارک برای کناره‌گیری رئیس‌جمهور,,[],0,0,0,0,"[31, 33]"
3a0d211a-4c05-583b-8acd-2180d21e672e+15,event-27,patient,ss-15,Mubarak,آپارتاید,,[],0,0,0,0,"[1, 1]"
3a0d211a-4c05-583b-8acd-2180d21e672e+5,event-6,anchor,ss-39,said,ایمیل,,[],0,0,0,0,"[22, 22]"
3a0d211a-4c05-583b-8acd-2180d21e672e+6,event-4,patient,ss-15,Mubarak,,مبارک,['مبارک'],23,23,107,112,"[22, 22]"
3a0d211a-4c05-583b-8acd-2180d21e672e+6,event-7,agent,ss-22,Courtney Radsch,کلیر رادش,,[],0,0,0,0,"[27, 28]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+3,event-1,anchor,ss-18,leave politics,انتخابات,,[],0,0,0,0,"[31, 32]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+5,event-7,anchor,ss-24,comment,چیزی بگوید,,[],0,0,0,0,"[8, 8]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+10,event-27,patient,ss-20,the West Bank city of Hebron,شهر کرانه باختری رود اردن,,[],0,0,0,0,"[5, 10]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+4,event-33,agent,ss-8,she,,او,['او'],10,10,37,39,"[7, 7]"
4dac2187-d4c1-5375-b564-daa0cca80192+11,event-7,anchor,ss-29,passed information,,اطلاعاتی ارائه کرده است,"['اطلاعاتی', 'ارائه', 'کرده', 'است']",8,29,39,156,"[9, 10]"
4dac2187-d4c1-5375-b564-daa0cca80192+11,event-7,patient,ss-17,high profile bloggers,,بلاگرهای برجسته,"['بلاگرهای', 'برجسته']",14,15,70,85,"[15, 17]"
4dac2187-d4c1-5375-b564-daa0cca80192+6,event-1,agent,ss-10,young people,,جوانان,['جوانان'],9,9,45,51,"[7, 8]"
5178f231-5917-5d09-a9e5-d304c2c120c7+4,event-7,agent,ss-6,she,که,او,['او'],10,10,49,51,"[2, 2]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+5,event-14,patient,ss-10,He,,او,['او'],0,0,0,2,"[0, 0]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+5,event-14,anchor,ss-24,sentence,,محکوم شد,"['محکوم', 'شد']",30,31,112,120,"[6, 6]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+7,event-21,agent,ss-4,police,,پلیس,['پلیس'],17,17,73,77,"[25, 25]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+8,event-3,agent,ss-10,Mr Navalny,آقای نیروی دریایی,,[],0,0,0,0,"[0, 1]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+1,event-8,anchor,ss-25,attacked,توطئه,,[],0,0,0,0,"[12, 12]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+1,event-8,agent,ss-12,Al-Shabaab militants,شبه نظامیان القاعده,,[],0,0,0,0,"[19, 20]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+1,event-2,anchor,ss-19,told,اعلام کردند,,[],0,0,0,0,"[26, 26]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+7,event-14,patient,ss-16,Hotel Weheliye,هتل,,[],0,0,0,0,"[3, 4]"
58b9441d-0260-598f-bd1b-c9c91c8c83d6+2,event-30,anchor,ss-60,set up,راه,راه اندازی کرد,"['راه', 'اندازی', 'کرد']",15,17,73,87,"[4, 5]"
58b9441d-0260-598f-bd1b-c9c91c8c83d6+6,event-27,anchor,ss-57,break into,وارد فروشگاه زارا در خیابان آکسفورد شوند,وارد,['وارد'],10,10,40,44,"[5, 6]"
597a893d-1812-5124-b15c-45868b553f76+15,event-46,anchor,ss-115,outbreak,شیوع این بیماری,شیوع,['شیوع'],11,11,64,68,"[11, 11]"
597a893d-1812-5124-b15c-45868b553f76+20,event-43,anchor,ss-112,overtaken,,خواهند مرد,"['خواهند', 'مرد']",32,33,157,167,"[32, 32]"
597a893d-1812-5124-b15c-45868b553f76+26,event-85,anchor,ss-154,threw rocks,کرده‌اند,,[],0,0,0,0,"[30, 31]"
6aaa4574-3af7-5328-9df9-12bc0c99d8c1+3,event-2,patient,ss-10,it,حساب‌هایش,,[],0,0,0,0,"[7, 7]"
6aaa4574-3af7-5328-9df9-12bc0c99d8c1+9,event-24,anchor,ss-38,dishonesty,خیانت,عدم صداقت,"['عدم', 'صداقت']",12,13,53,62,"[33, 33]"
73235880-7f21-5967-ac6e-3dd58b843d26+0,event-3,patient,ss-1,Three,,سه نفر,"['سه', 'نفر']",0,1,0,6,"[0, 0]"
73235880-7f21-5967-ac6e-3dd58b843d26+4,event-15,patient,ss-5,more than 800,,بیش از ۸۰۰,"['بیش', 'از', '۸۰۰']",11,13,42,52,"[9, 11]"
73c62a2a-12ae-50ed-bb4a-354e1cd6cafa+0,event-37,anchor,ss-62,fires,شلیک می‌کند,,[],0,0,0,0,"[3, 3]"
7b4cfd1f-9f1f-5904-bf93-20b3deec2ef8+0,event-11,patient,ss-1,preschools,مهد,مهد کودک ها,"['مهد', 'کودک', 'ها']",4,6,22,33,"[3, 3]"
7b4cfd1f-9f1f-5904-bf93-20b3deec2ef8+4,event-8,patient,ss-7,a three-year-old,,یک کودک سه ساله,"['یک', 'کودک', 'سه', 'ساله']",13,16,56,71,"[18, 19]"
7d036ee4-e375-58e4-b858-065a09296837+2,event-33,agent,ss-12,PD,,انتخابات,['انتخابات'],2,2,12,20,"[2, 2]"
7d036ee4-e375-58e4-b858-065a09296837+2,event-35,anchor,ss-52,run,پیشنهاد,,[],0,0,0,0,"[5, 5]"
7d036ee4-e375-58e4-b858-065a09296837+2,event-28,patient,ss-13,her,باراسچیو,,[],0,0,0,0,"[9, 9]"
7d036ee4-e375-58e4-b858-065a09296837+4,event-21,agent,ss-8,some politicians,,برخی از سیاستمداران,"['برخی', 'از', 'سیاستمداران']",6,8,25,44,"[3, 4]"
7d036ee4-e375-58e4-b858-065a09296837+4,event-32,anchor,ss-49,forced out,آزاد,به زور از زندان آزاد شدند,"['به', 'زور', 'از', 'زندان', 'آزاد', 'شدند']",26,31,131,156,"[6, 7]"
864dc540-ef75-56eb-807e-948ae4d35162+7,event-8,agent,ss-4,the official,,او,['او'],0,0,0,2,"[6, 7]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+3,event-17,patient,ss-4,28,,۲۸,['۲۸'],13,13,48,50,"[7, 7]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+8,event-22,agent,ss-16,China Airlines,,خطوط هوایی چین,"['خطوط', 'هوایی', 'چین']",0,2,0,14,"[0, 1]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+8,event-22,patient,ss-12,all passengers,,همه مسافران,"['همه', 'مسافران']",6,7,28,39,"[4, 5]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+8,event-22,anchor,ss-39,wear face masks,,ماسک های صورت,"['ماسک', 'های', 'صورت']",9,11,45,58,"[9, 11]"
97bd1bd4-8a41-51e4-9130-d9b20977a37e+4,event-11,agent,ss-1,they,پلیس ضد,,[],0,0,0,0,"[9, 9]"
97bd1bd4-8a41-51e4-9130-d9b20977a37e+7,event-15,patient,ss-13,Golden Dawn,,سپیده ی طلایی,"['سپیده', 'ی', 'طلایی']",0,2,0,13,"[0, 1]"
97bd1bd4-8a41-51e4-9130-d9b20977a37e+9,event-22,anchor,ss-40,falling support,حمایت از طلوع طلایی قبل از دور جدید انتخابات در ۱۷ ژوئن کاهش,کاهش یافته است,"['کاهش', 'یافته', 'است']",19,21,90,104,"[4, 5]"
98749ded-9acd-55cb-9bd0-df082f20fee5+1,event-9,patient,ss-2,she,دمنیا امیر,,[],0,0,0,0,"[10, 10]"
98749ded-9acd-55cb-9bd0-df082f20fee5+2,event-5,patient,ss-1,29,,۲۹,['۲۹'],17,17,77,79,"[17, 17]"
98749ded-9acd-55cb-9bd0-df082f20fee5+3,event-18,patient,ss-2,her,,او,['او'],15,15,66,68,"[16, 16]"
98749ded-9acd-55cb-9bd0-df082f20fee5+4,event-17,anchor,ss-30,set off explosives,منفجره را در بخش زنان کلیسای سنت پیتر و سنت پل در قاهره بلافاصله منفجر کرد,مواد منفجره,"['مواد', 'منفجره']",21,22,91,102,"[16, 18]"
98749ded-9acd-55cb-9bd0-df082f20fee5+5,event-11,patient,ss-6,Five more of those,,پنج تن دیگر از,"['پنج', 'تن', 'دیگر', 'از']",0,3,0,14,"[0, 3]"
9e8e7689-0470-590f-aa95-5db2e90310d5+1,event-1,anchor,ss-23,called for,خواستار تظاهرات روزانه شدند,خواستار,['خواستار'],17,17,69,76,"[3, 4]"
9e8e7689-0470-590f-aa95-5db2e90310d5+7,event-20,patient,ss-14,176,آن‌ها,۱۷۶,['۱۷۶'],3,3,13,16,"[4, 4]"
a24c79a6-e169-5ed0-8ea5-d5eaa677969b+2,event-1,agent,ss-1,Those,,کسانی,['کسانی'],0,0,0,5,"[0, 0]"
a24c79a6-e169-5ed0-8ea5-d5eaa677969b+2,event-28,anchor,ss-42,held,,هستند,['هستند'],23,23,105,110,"[1, 1]"
a482a16c-47cc-5625-ae6e-a6b0718bd098+0,event-5,agent,ss-2,Ebola,,ابولا,['ابولا'],3,3,18,23,"[0, 0]"
a482a16c-47cc-5625-ae6e-a6b0718bd098+0,event-5,anchor,ss-18,toll,,تعداد مبتلایان,"['تعداد', 'مبتلایان']",0,1,0,14,"[1, 1]"
a597d736-3015-53d9-a47d-09ab5187edcc+4,event-16,patient,ss-19,her,یئونگ‌ولک,,[],0,0,0,0,"[15, 15]"
a813a8fa-2efc-5b7d-ac94-4b73fc9b71a3+6,event-17,patient,ss-3,the government,,دولت,['دولت'],12,12,67,71,"[11, 12]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+10,event-17,patient,ss-20,the first Iraqis,ایرانی در نجف اولین مورد تأیید شده در عراق,اولین عراقی هایی,"['اولین', 'عراقی', 'هایی']",22,24,87,103,"[2, 4]"
aaecf230-a8fd-569a-9e4f-02977513dd68+6,event-18,anchor,ss-27,ban,,ممنوع,['ممنوع'],18,18,74,79,"[13, 13]"
aaecf230-a8fd-569a-9e4f-02977513dd68+6,event-17,patient,ss-2,He,العدلی,,[],0,0,0,0,"[17, 17]"
ab221507-2e5e-5eff-b8c5-3ed5d3c3c71f+6,event-30,anchor,ss-48,fired,کرد,,[],0,0,0,0,"[10, 10]"
acbd122b-bfed-5ee7-b810-128fd817a951+10,event-24,patient,ss-10,the prison service,,زندان,['زندان'],28,28,118,123,"[17, 19]"
acbd122b-bfed-5ee7-b810-128fd817a951+2,event-22,agent,ss-3,many on high,,بسیاری از افراد در سطوح بالا,"['بسیاری', 'از', 'افراد', 'در', 'سطوح', 'بالا']",6,11,26,54,"[7, 9]"
bb3db4ea-c13d-5bda-9354-8e5024966d00+9,event-7,anchor,ss-27,claimed responsibility,مسئولیت تعدادی از حملات در مقیاس بزرگ در فرانسه را بر عهده,مسئولیت,['مسئولیت'],2,2,12,19,"[3, 4]"
bb3db4ea-c13d-5bda-9354-8e5024966d00+9,event-27,anchor,ss-47,killed,کشته,,[],0,0,0,0,"[47, 47]"
bb3db4ea-c13d-5bda-9354-8e5024966d00+9,event-26,patient,ss-9,86 people,,۸۶ نفر,"['۸۶', 'نفر']",22,23,104,110,"[20, 21]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+16,event-26,anchor,ss-100,packed the streets,خیابان‌های بیروت به عنوان بخشی از تجمع گروه‌های شبه‌نظامی حزب‌الله تجمع,در خیابان های تجمع کردند,"['در', 'خیابان', 'های', 'تجمع', 'کردند']",5,21,35,115,"[6, 8]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+16,event-37,agent,ss-56,the militant group Hezbollah,,گروه های شبه نظامی حزب الله,"['گروه', 'های', 'شبه', 'نظامی', 'حزب', 'الله']",14,19,77,104,"[18, 21]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+2,event-47,patient,ss-3,hundreds more,,صدها نفر دیگر,"['صدها', 'نفر', 'دیگر']",17,19,67,80,"[18, 19]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+8,event-18,agent,ss-10,thousands,,هزاران نفر,"['هزاران', 'نفر']",6,7,32,42,"[4, 4]"
bcbaa297-a22c-547c-9261-5fbbd7efd90a+2,event-22,patient,ss-6,10,,ده,['ده'],23,23,121,123,"[23, 23]"
bcbaa297-a22c-547c-9261-5fbbd7efd90a+3,event-3,agent,ss-24,Nwaogbo,او,,[],0,0,0,0,"[21, 21]"
bcbaa297-a22c-547c-9261-5fbbd7efd90a+3,event-3,anchor,ss-29,said,گفت,,[],0,0,0,0,"[2, 2]"
be26c9e5-b25d-5691-80a0-1d0880396ac5+1,event-3,anchor,ss-20,announced,اعلام,,[],0,0,0,0,"[9, 9]"
be26c9e5-b25d-5691-80a0-1d0880396ac5+7,event-21,patient,ss-6,19,,۱۹ نفر,"['۱۹', 'نفر']",7,8,28,34,"[5, 5]"
bf31597a-b1d1-5497-bea9-080f5dbe1496+11,event-22,agent,ss-14,It,,این,['این'],0,0,0,3,"[0, 0]"
bf31597a-b1d1-5497-bea9-080f5dbe1496+11,event-22,anchor,ss-37,home,,قرار دارد,"['قرار', 'دارد']",7,8,40,49,"[2, 2]"
bfed8552-b1ed-504f-9b16-9a0a6141b70a+4,event-14,patient,ss-1,her,,خود,['خود'],31,31,134,137,"[24, 24]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+1,event-11,patient,ss-28,moderate elected president Mohamed Mursi,,محمد مورسی رئیس جمهور منتخب میانه رو,"['محمد', 'مورسی', 'رئیس', 'جمهور', 'منتخب', 'میانه', 'رو']",11,17,51,87,"[16, 20]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+3,event-27,patient,ss-2,The two wounded policemen,,دو پلیس زخمی,"['دو', 'پلیس', 'زخمی']",0,2,0,12,"[0, 3]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+4,event-7,anchor,ss-40,saying,نقل,,[],0,0,0,0,"[8, 8]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+8,event-6,agent,ss-18,the Egyptian affiliate of the Islamic State in Iraq and the Levant ( ISIL ) insurgents,,شاخه اسلامی عراق و شام ( داعش ),"['شاخه', 'اسلامی', 'عراق', 'و', 'شام', '(', 'داعش', ')']",3,12,12,53,"[3, 18]"
c252eb69-7f9d-513e-aeb8-320f03b14a88+2,event-22,patient,ss-1,the &quot; D.C. Five,پنج,,[],0,0,0,0,"[4, 7]"
c5cf1e61-f2cd-5ae7-829d-c85109b144ea+2,event-16,patient,ss-2,humans,انسان‌ها,,[],0,0,0,0,"[15, 15]"
c8e9484f-1b54-58ed-9139-74db41d1bd6b+8,event-1,agent,ss-9,which,,که,['که'],20,20,103,105,"[19, 19]"
dc12c567-099f-5a6d-96e6-7c5563458455+5,event-8,anchor,ss-24,added,می‌خواهد,,[],0,0,0,0,"[31, 31]"
dc12c567-099f-5a6d-96e6-7c5563458455+7,event-30,patient,ss-8,"some 1,330 more",,حدود ۱ ٬ ۳۳۰ نفر دیگر,"['حدود', '۱', '٬', '۳۳۰', 'نفر', 'دیگر']",18,23,92,113,"[20, 22]"
dd50b550-05e1-5989-99ce-13af7e000084+1,event-12,agent,ss-1,their,دولت شورشی تشنه به پول لیبی,پیشرویشان,['پیشرویشان'],12,12,54,63,"[13, 13]"
e210e326-1f09-59f8-bc8c-0a69c8cd5055+0,event-13,anchor,ss-26,pushed,لگد زدند,هل دادند,"['هل', 'دادند']",47,48,210,218,"[24, 24]"
e5a497bd-7a34-5e7c-910d-8fab2c0cd3bb+8,event-24,patient,ss-5,a dozen defendants,,ده ها متهم,"['ده', 'ها', 'متهم']",10,12,41,51,"[9, 11]"
e6111897-b419-5f66-b95b-2286832670b0+2,event-12,anchor,ss-27,occurs,رخ,رخ می دهد,"['رخ', 'می', 'دهد']",58,60,265,274,"[28, 28]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+1,event-2,patient,ss-1,his,آل کسی اولویکاوف,وزارتش,['وزارتش'],8,8,38,44,"[10, 10]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+3,event-29,patient,ss-1,he,آلکسی اولویوکاف,,[],0,0,0,0,"[14, 14]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+4,event-30,patient,ss-1,his,اولیاکایف,وزیرش,['وزیرش'],5,5,27,32,"[11, 11]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+4,event-9,agent,ss-13,state-owned oil giant Rosneft,,شرکت بزرگ نفتی روسی باچانف,"['شرکت', 'بزرگ', 'نفتی', 'روسی', 'باچانف']",12,16,64,90,"[20, 23]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+4,event-9,patient,ss-10,smaller firm Bashneft,شرکت بزرگ نفتی روسی باچانف,,[],0,0,0,0,"[33, 35]"
e9e13860-1bb9-5cfd-bda5-8dd3785e9c74+0,event-18,anchor,ss-35,charged,اتهام زده,,[],0,0,0,0,"[2, 2]"
e9e13860-1bb9-5cfd-bda5-8dd3785e9c74+3,event-9,agent,ss-11,CCC,کمیته,کمیته ارتباطات دولت,"['کمیته', 'ارتباطات', 'دولت']",3,5,16,35,"[8, 8]"
eeb788a4-3b63-554a-b05c-c8774bedee61+16,event-27,anchor,ss-49,gathered,گرد,گرد هم آمدیم,"['گرد', 'هم', 'آمدیم']",12,14,50,62,"[5, 5]"
eeb788a4-3b63-554a-b05c-c8774bedee61+17,event-11,agent,ss-9,journalists,,روزنامه نگارانی,"['روزنامه', 'نگارانی']",17,18,73,88,"[13, 13]"
f897f22c-45cf-5f41-a53b-6ec4e1594a09+5,event-24,anchor,ss-39,trials,دادگاه‌های,,[],0,0,0,0,"[4, 4]"
