doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,unsupervised_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
02cacfd9-7d50-59ac-beb6-d9750e03a574+12,event-22,patient,ss-11,Saakashvili says the territories are being artificially sustained by Moscow in an attempt to maintain Russian influence in the ex-Soviet region .,ساوخاشویلی می گوید که در تلاش برای حفظ نفوذ روسیه در منطقه شوروی سابق ، این سرزمین ها به طور مصنوعی توسط مسکو نگهداری می شوند .,the ex-Soviet region,به طور مصنوعی توسط,منطقه شوروی سابق,منطقه شوروی سابق,"['منطقه', 'شوروی', 'سابق']",11,13,53,69,"[18, 20]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+15,event-11,agent,ss-25,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,the EU,به رسمیت شناخته نشده,اتحادیه اروپا,اتحادیه اروپا,"['اتحادیه', 'اروپا']",12,13,56,69,"[9, 10]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+15,event-26,agent,ss-25,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,the EU,به رسمیت شناخته نشده,اتحادیه اروپا,اتحادیه اروپا,"['اتحادیه', 'اروپا']",12,13,56,69,"[9, 10]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+15,event-11,anchor,ss-38,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,saying,گوید,می‌گوید,می گوید,"['می', 'گوید']",14,15,70,77,"[11, 11]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+6,event-5,anchor,ss-32,"But Paata Shamugia , a protest leader and an official appointed by Tbilisi for the Gali district , disputed that the voting was going ahead successfully .",اما پاتا شموگا ، یک رهبر معترض و یک مقام رسمی منصوب شده از تفلیس برای منطقه گالی ، در مورد این که رای گیری با موفقیت انجام می شود ، اختلاف نظر دارد .,disputed,اختلاف,اختلاف نظر,اختلاف نظر دارد,"['اختلاف', 'نظر', 'دارد']",31,33,132,147,"[18, 18]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+6,event-33,anchor,ss-60,"But Paata Shamugia , a protest leader and an official appointed by Tbilisi for the Gali district , disputed that the voting was going ahead successfully .",اما پاتا شموگا ، یک رهبر معترض و یک مقام رسمی منصوب شده از تفلیس برای منطقه گالی ، در مورد این که رای گیری با موفقیت انجام می شود ، اختلاف نظر دارد .,voting,رای,رای‌گیری,رای گیری,"['رای', 'گیری']",23,24,98,106,"[21, 21]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+1,event-24,patient,ss-4,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,six police officers,شش افسر,شش افسر پلیس,شش افسر پلیس,"['شش', 'افسر', 'پلیس']",13,15,58,70,"[3, 5]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+1,event-24,patient,ss-5,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,a civilian,های رسانه های,یک غیرنظامی,یک غیرنظامی,"['یک', 'غیرنظامی']",17,18,73,84,"[7, 8]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+1,event-3,agent,ss-6,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,Egyptian state media,مصر ،,رسانه‌های مصر,رسانه های مصر,"['رسانه', 'های', 'مصر']",4,6,18,31,"[14, 16]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+14,event-28,anchor,ss-66,All 224 people aboard died .,همه ۲۲۴ نفر در کشتی کشته شدند .,died,کشته,کشته شدند,کشته شدند,"['کشته', 'شدند']",5,6,20,29,"[4, 4]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+15,event-14,patient,ss-23,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,جنوبی در,تماشاگران کره جنوبی,,[],0,0,0,0,"[4, 6]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+15,event-14,patient,ss-24,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,مورد حمله,یک اتوبوس توریستی,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56,"[8, 10]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+2,event-17,anchor,ss-55,"One bomb went off in Giza &apos;s Haram district on the street leading to the pyramids , killing the officers and wounding three others , state-owned Al-Ahram newspaper reported .",یکی از بمب ها در محله رم در خیابان منتهی به اهرام مصر منفجر شد و افسران را کشت و سه نفر دیگر را زخمی کرد .,bomb,بمب,بمب‌ها,,[],0,0,0,0,"[1, 1]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+4,event-19,patient,ss-12,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله,یک وسیله نقلیه پلیس,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34,"[4, 6]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+5,event-20,anchor,ss-58,There was no immediate credible claim of responsibility for either bombing .,هیچ ادعای معتبری مبنی بر مسئولیت فوری برای بمب گذاری ها وجود ندارد .,bombing,بمب,بمب‌گذاری‌ها,بمب گذاری ها,"['بمب', 'گذاری', 'ها']",8,10,43,55,"[10, 10]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+0,event-21,agent,ss-1,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,Mexico police,مکزیک فرمانده,پلیس مکزیک,پلیس مکزیک,"['پلیس', 'مکزیک']",0,1,0,10,"[0, 1]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+0,event-21,patient,ss-2,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,their own commander,فرمانده,فرمانده خود,فرمانده خود,"['فرمانده', 'خود']",2,3,11,22,"[3, 5]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+13,event-33,agent,ss-10,"About 5,000 federal police officers were deployed to Ciudad Juarez in April .",حدود ۵۰۰۰ مأمور پلیس فدرال در آوریل به سیوداد سالوادور مستقر شدند .,"About 5,000 federal police officers",حدود ۵۰۰۰ مأمور,حدود ۵۰۰۰ مأمور پلیس فدرال,حدود ۵۰۰۰ مأمور پلیس فدرال,"['حدود', '۵۰۰۰', 'مأمور', 'پلیس', 'فدرال']",0,4,0,26,"[0, 4]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+4,event-41,anchor,ss-57,Ciudad Juarez is the most violent city in Mexico and corruption is rife .,سیوداد رودریگز خشن ترین شهر مکزیک است و فساد بسیار زیاد است .,violent,خشن,خشن‌ترین,خشن ترین,"['خشن', 'ترین']",2,3,15,23,"[5, 5]"
0ba721fe-bdae-5569-927b-3721f533bbc0+1,event-9,agent,ss-9,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,Tens of thousands of Romanians,می,ده‌ها هزار رومانیایی,ده ها هزار رومانیایی,"['ده', 'ها', 'هزار', 'رومانیایی']",0,3,0,20,"[0, 4]"
0ba721fe-bdae-5569-927b-3721f533bbc0+1,event-9,anchor,ss-29,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,marched,راهپیمایی,راهپیمایی کردند,راهپیمایی کردند,"['راهپیمایی', 'کردند']",14,15,72,87,"[5, 5]"
0ba721fe-bdae-5569-927b-3721f533bbc0+1,event-14,agent,ss-8,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,high-level,بالا,سطح بالا,سطح بالا,"['سطح', 'بالا']",25,26,129,137,"[29, 29]"
0ba721fe-bdae-5569-927b-3721f533bbc0+2,event-8,agent,ss-9,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,"An estimated 50,000 people",نفر,تقریباً ۵۰ ٬ ۰۰۰ نفر,تقریباً ۵۰ ٬ ۰۰۰ نفر,"['تقریباً', '۵۰', '٬', '۰۰۰', 'نفر']",0,4,0,20,"[0, 3]"
0ba721fe-bdae-5569-927b-3721f533bbc0+2,event-16,agent,ss-11,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,thieves,می,,,[],0,0,0,0,"[17, 17]"
0ba721fe-bdae-5569-927b-3721f533bbc0+2,event-16,anchor,ss-36,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,thieves,می,,,[],0,0,0,0,"[17, 17]"
0ba721fe-bdae-5569-927b-3721f533bbc0+2,event-8,patient,ss-11,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,thieves,می,,,[],0,0,0,0,"[17, 17]"
0ba721fe-bdae-5569-927b-3721f533bbc0+4,event-25,agent,ss-10,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,The left-wing government,دولت,دولت چپ‌گرا,دولت چپ گرا,"['دولت', 'چپ', 'گرا']",0,2,0,11,"[0, 2]"
0ba721fe-bdae-5569-927b-3721f533bbc0+4,event-1,agent,ss-13,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,the European Commission,به پیش برد .,کمیسیون اروپا,کمیسیون اروپا,"['کمیسیون', 'اروپا']",7,8,29,42,"[16, 18]"
0ba721fe-bdae-5569-927b-3721f533bbc0+4,event-1,agent,ss-14,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,the US state department,، وزارت,وزارت امور خارجه آمریکا,وزارت امور خارجه آمریکا,"['وزارت', 'امور', 'خارجه', 'آمریکا']",10,13,45,68,"[20, 23]"
0ba721fe-bdae-5569-927b-3721f533bbc0+5,event-2,anchor,ss-22,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,say,گویند,می‌گویند,می گویند,"['می', 'گویند']",1,2,8,16,"[1, 1]"
0ba721fe-bdae-5569-927b-3721f533bbc0+5,event-19,agent,ss-7,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,the constitutional court,به چالش,دادگاه قانون اساسی,دادگاه قانون اساسی,"['دادگاه', 'قانون', 'اساسی']",16,18,71,89,"[14, 16]"
0ba721fe-bdae-5569-927b-3721f533bbc0+5,event-21,agent,ss-7,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,the constitutional court,به چالش,دادگاه قانون اساسی,دادگاه قانون اساسی,"['دادگاه', 'قانون', 'اساسی']",16,18,71,89,"[14, 16]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+2,event-26,patient,ss-13,Australian rugby league star Karmichael Hunt is one of several players being tested for the H1N1 virus .,ستاره لیگ راگبی استرالیا کارمیک هانت یکی از چندین بازیکن تست شده برای ویروس H1N1 است .,Australian rugby league star Karmichael Hunt,استرالیا کارمیک هانت,ستاره لیگ راگبی استرالیا کارمیک هانت,ستاره لیگ راگبی استرالیا کارمیک هانت,"['ستاره', 'لیگ', 'راگبی', 'استرالیا', 'کارمیک', 'هانت']",0,5,0,36,"[0, 5]"
1388473e-8170-50b9-8361-8aeb3c6e6523+1,event-1,agent,ss-12,French Foreign Ministry said that its embassy is attentive to the situation of Christians and religious minorities in Algeria .,وزارت امور خارجه فرانسه گفت که سفارت آن ها به وضعیت مسیحیان و اقلیت های مذهبی در الجزایر توجه دارد .,French Foreign Ministry,فرانسه گفت که سفارت,وزارت امور خارجه فرانسه,وزارت امور خارجه فرانسه,"['وزارت', 'امور', 'خارجه', 'فرانسه']",0,3,0,23,"[0, 2]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+0,event-13,agent,ss-1,Sarawakian immigration officers charged with graft,مقامات مهاجر سوماترا به تقلب متهم شدند .,Sarawakian immigration officers,سوماترا به تقلب,مقامات مهاجر سوماترا به تقلب متهم شدند .,مقامات مهاجر سوماترا,"['مقامات', 'مهاجر', 'سوماترا']",0,2,0,20,"[0, 2]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+0,event-14,patient,ss-1,Sarawakian immigration officers charged with graft,مقامات مهاجر سوماترا به تقلب متهم شدند .,Sarawakian immigration officers,سوماترا به تقلب,مقامات مهاجر سوماترا به تقلب متهم شدند .,مقامات مهاجر سوماترا,"['مقامات', 'مهاجر', 'سوماترا']",0,2,0,20,"[0, 2]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+0,event-14,anchor,ss-36,Sarawakian immigration officers charged with graft,مقامات مهاجر سوماترا به تقلب متهم شدند .,charged,متهم,متهم شدند,متهم شدند,"['متهم', 'شدند']",5,6,29,38,"[3, 3]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+10,event-30,anchor,ss-52,"The judge then fixed RM6,000 court bail for Agnes and RM7,000 for Emily , both with one surety each .",پس از آن قاضی مبلغ ۶ ٬ ۰۰۰ پوند برای اگنس و ۷ ٬ ۰۰۰ پوند برای امیلی تعیین کرد که هر دو با یک وثیقه تضمینی بودند .,bail,وثیقه,تعیین,,[],0,0,0,0,"[6, 6]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+10,event-30,patient,ss-18,"The judge then fixed RM6,000 court bail for Agnes and RM7,000 for Emily , both with one surety each .",پس از آن قاضی مبلغ ۶ ٬ ۰۰۰ پوند برای اگنس و ۷ ٬ ۰۰۰ پوند برای امیلی تعیین کرد که هر دو با یک وثیقه تضمینی بودند .,Agnes,امیلی,اگنس,اگنس,['اگنس'],10,10,37,41,"[8, 8]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+5,event-18,patient,ss-1,"The six — assistant enforcement officer Khairul Nizam Omar , 41 , Immigration officers Norhaliza Hussein , 34 , Emily Ngayan anak Beliang , 36 , Benjamin Morsit , 34 , Gracy Bohan , 35 , and Agnes James Daim , 42 — were accused of accepting the cash from Fazal Illahi Juma Gul .",این شش نفر -دستیار اجرای حکم اعدام خلیل نجم عمر ، ۴۱ ، افسران مهاجرت نورالحزه حسین ، ۳۴ ، امیلی ناجیان آناک بلینگ ، ۳۶ ، بنجامین مرسی ، ۳۴ ، گریسی بوهان ، ۳۵ ، و آگنس جیمز دوم ، ۴۲- به دریافت پول از فاس العی جوم گول متهم شدند .,The six,این شش,,این شش نفر,"['این', 'شش', 'نفر']",0,2,0,10,"[0, 1]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+5,event-3,patient,ss-1,"The six — assistant enforcement officer Khairul Nizam Omar , 41 , Immigration officers Norhaliza Hussein , 34 , Emily Ngayan anak Beliang , 36 , Benjamin Morsit , 34 , Gracy Bohan , 35 , and Agnes James Daim , 42 — were accused of accepting the cash from Fazal Illahi Juma Gul .",این شش نفر -دستیار اجرای حکم اعدام خلیل نجم عمر ، ۴۱ ، افسران مهاجرت نورالحزه حسین ، ۳۴ ، امیلی ناجیان آناک بلینگ ، ۳۶ ، بنجامین مرسی ، ۳۴ ، گریسی بوهان ، ۳۵ ، و آگنس جیمز دوم ، ۴۲- به دریافت پول از فاس العی جوم گول متهم شدند .,The six,این شش,,این شش نفر,"['این', 'شش', 'نفر']",0,2,0,10,"[0, 1]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+8,event-23,patient,ss-18,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Agnes,.,,,[],0,0,0,0,"[35, 35]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+8,event-31,patient,ss-18,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Agnes,.,,,[],0,0,0,0,"[35, 35]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+8,event-23,patient,ss-15,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Emily,.,,,[],0,0,0,0,"[37, 37]"
19b657cc-a92e-5c35-936b-06c0a32c44e8+8,event-31,patient,ss-15,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Emily,.,,,[],0,0,0,0,"[37, 37]"
1c43e469-a33c-5d19-983b-e1a06868092d+10,event-28,agent,ss-17,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,a roadside bomb,، که این بمب,بمب کنار جاده‌ای,بمب کنار جاده ای,"['بمب', 'کنار', 'جاده', 'ای']",6,9,24,40,"[7, 9]"
1c43e469-a33c-5d19-983b-e1a06868092d+10,event-34,agent,ss-17,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,a roadside bomb,، که این بمب,بمب کنار جاده‌ای,بمب کنار جاده ای,"['بمب', 'کنار', 'جاده', 'ای']",6,9,24,40,"[7, 9]"
1c43e469-a33c-5d19-983b-e1a06868092d+10,event-34,patient,ss-19,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,16 others,۱۶ نفر دیگر,,۱۶ نفر دیگر,"['۱۶', 'نفر', 'دیگر']",30,32,123,134,"[31, 32]"
1c43e469-a33c-5d19-983b-e1a06868092d+10,event-5,anchor,ss-41,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,according,.,,,[],0,0,0,0,"[34, 34]"
