doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,unsupervised_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
19b657cc-a92e-5c35-936b-06c0a32c44e8+5,event-3,patient,ss-1,"The six — assistant enforcement officer Khairul Nizam Omar , 41 , Immigration officers Norhaliza Hussein , 34 , Emily Ngayan anak Beliang , 36 , Benjamin Morsit , 34 , Gracy Bohan , 35 , and Agnes James Daim , 42 — were accused of accepting the cash from Fazal Illahi Juma Gul .",این شش نفر -دستیار اجرای حکم اعدام خلیل نجم عمر ، ۴۱ ، افسران مهاجرت نورالحزه حسین ، ۳۴ ، امیلی ناجیان آناک بلینگ ، ۳۶ ، بنجامین مرسی ، ۳۴ ، گریسی بوهان ، ۳۵ ، و آگنس جیمز دوم ، ۴۲- به دریافت پول از فاس العی جوم گول متهم شدند .,The six,این شش,,این شش نفر,"['این', 'شش', 'نفر']",0,2,0,10,"[0, 1]"
2c730abd-af7f-5cb8-b3d2-c19d2b1eeb90+0,event-16,agent,ss-2,"A similar protest will be held on Wednesday in Sulaimaniya , the region ’ s other major city and the base of a reform movement called Gorran .",تظاهرات مشابهی در سه شنبه در سلیمانیه ، یکی دیگر از شهرهای بزرگ منطقه و پایه یک جنبش اصلاح طلبانه به نام گورران برگزار خواهد شد .,a reform movement,یک جنبش,یک جنبش اصلاح,یک جنبش اصلاح طلبانه,"['یک', 'جنبش', 'اصلاح', 'طلبانه']",16,19,77,97,"[22, 24]"
2dbcd20a-372d-5041-9649-c4e906509bbe+7,event-27,agent,ss-12,"The investigation by Indonesia &apos;s Corruption Eradication Commission revealed the extent of Djoko &apos;s material wealth , including properties and luxury cars worth 100bn rupiah .",تحقیقات کمیسیون حذف فساد اندونزی میزان ثروت مادی جکو از جمله املاک و اتومبیل های لوکس به ارزش ۱۰۰ میلیارد روپیه را نشان داد .,Indonesia &apos;s Corruption Eradication Commission,اندونزی,کمیسیون حذف فساد اندونزی,کمیسیون حذف فساد اندونزی,"['کمیسیون', 'حذف', 'فساد', 'اندونزی']",1,4,8,32,"[3, 7]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-6,patient,ss-2,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,At least 25 people,که حداقل ۲۵ نفر,حداقل ۲۵ نفر,حداقل ۲۵ نفر,"['حداقل', '۲۵', 'نفر']",10,12,47,59,"[0, 3]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-6,anchor,ss-25,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,died,مرده,مرده‌اند,مرده اند,"['مرده', 'اند']",26,27,123,131,"[5, 5]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-13,agent,ss-1,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,yellow fever,تب,تب زرد,تب زرد,"['تب', 'زرد']",16,17,72,78,"[10, 11]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-6,agent,ss-1,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,yellow fever,تب,تب زرد,تب زرد,"['تب', 'زرد']",16,17,72,78,"[10, 11]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-13,patient,ss-18,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,Brazil &apos;s second most populous state of Minas Gerais,برزیل در میناس گرایس,دومین ایالت پرجمعیت برزیل در میناس گرایس,دومین ایالت پرجمعیت برزیل در میناس گرایس,"['دومین', 'ایالت', 'پرجمعیت', 'برزیل', 'در', 'میناس', 'گرایس']",19,25,82,122,"[15, 23]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-1,agent,ss-15,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,the regional Health Department,وزارت,وزارت بهداشت منطقه‌ای,وزارت بهداشت منطقه ای,"['وزارت', 'بهداشت', 'منطقه', 'ای']",0,3,0,21,"[25, 28]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+1,event-1,anchor,ss-20,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,said,کرد,اعلام,اعلام کرد,"['اعلام', 'کرد']",7,8,34,43,"[29, 29]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+5,event-14,patient,ss-4,"The outbreak has spread to the neighboring states of Sao Paulo , the most populated , and Rio de Janeiro , which receives the most tourists .",این اپیدمی در ایالت های همسایه سائو پائولو ، پرجمعیت ترین شهر برزیل و ریو دو ژانیرو که بیشترین تعداد گردشگران را در خود جای داده گسترش یافته است .,the neighboring states,در,ایالت‌های همسایه,ایالت های همسایه,"['ایالت', 'های', 'همسایه']",3,5,14,30,"[5, 7]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+10,event-4,agent,ss-14,"But Sudan &apos;s umbrella protest movement , which now has significant representation on a sovereign council that in August became the country &apos;s highest executive authority -- recently said it has no objection to his extradition .",اما جنبش اعتراضی چتر سودان ، که اکنون نماینده قابل توجهی در شورای سلطنت دارد که در ماه اوت به بالاترین مقام اجرایی کشور تبدیل شد ، اخیرا گفت که مخالفتی با بازداشت او ندارد .,Sudan &apos;s umbrella protest movement,جنبش,جنبش اعتراضی چتر سودان,,[],0,0,0,0,"[1, 5]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+4,event-28,patient,ss-5,"At the start of the trial , judge Sadeq Abdelrahman said authorities had seized 6.9 million euros as well as $ 351,770 and 5.7 million Sudanese pounds ( $ 128,000 ) from Bashir &apos;s home .",قاضی سعید عبدالرحمان در ابتدای محاکمه گفت مقامات ۷ ٫ ۷ میلیون یورو و همچنین ۳۵۱ ٫ ۷۷۰ دلار و ۵ ٫ ۷ میلیون پوند سودانی را از خانه بشیر توقیف کرده اند .,6.9 million euros,۷ میلیون یورو,۷ ٫ ۷ میلیون یورو,,[],0,0,0,0,"[14, 16]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+4,event-28,patient,ss-6,"At the start of the trial , judge Sadeq Abdelrahman said authorities had seized 6.9 million euros as well as $ 351,770 and 5.7 million Sudanese pounds ( $ 128,000 ) from Bashir &apos;s home .",قاضی سعید عبدالرحمان در ابتدای محاکمه گفت مقامات ۷ ٫ ۷ میلیون یورو و همچنین ۳۵۱ ٫ ۷۷۰ دلار و ۵ ٫ ۷ میلیون پوند سودانی را از خانه بشیر توقیف کرده اند .,"$ 351,770",۳۵۱ ٫ ۷۷۰,۳۵۱ ٫ ۷۷۰ دلار,۳۵۱ ٫ ۷۷۰ دلار,"['۳۵۱', '٫', '۷۷۰', 'دلار']",15,18,76,90,"[20, 21]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+4,event-28,patient,ss-7,"At the start of the trial , judge Sadeq Abdelrahman said authorities had seized 6.9 million euros as well as $ 351,770 and 5.7 million Sudanese pounds ( $ 128,000 ) from Bashir &apos;s home .",قاضی سعید عبدالرحمان در ابتدای محاکمه گفت مقامات ۷ ٫ ۷ میلیون یورو و همچنین ۳۵۱ ٫ ۷۷۰ دلار و ۵ ٫ ۷ میلیون پوند سودانی را از خانه بشیر توقیف کرده اند .,5.7 million Sudanese pounds,۷ میلیون پوند,۵ ٫ ۷ میلیون پوند سودانی,۵ ٫ ۷ میلیون پوند سودانی,"['۵', '٫', '۷', 'میلیون', 'پوند', 'سودانی']",20,25,93,117,"[23, 26]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+7,event-15,patient,ss-12,"Bashir has been wanted by the ICC for years for his role in the Darfur war that broke out in 2003 and which left around 300,000 people dead and 2.5 million displaced .",بشار سال ها است که توسط دیوان بین المللی کیفری برای نقشش در جنگ دارفور که در سال ۲۰۰۳ آغاز شد تحت تعقیب است و حدود ۳۰۰ ٬ ۰۰۰ نفر کشته و ۲ ٫ ۵ میلیون نفر آواره شده اند .,2.5 million,۲ ٫ ۵ میلیون,,۲ ٫ ۵ میلیون نفر,"['۲', '٫', '۵', 'میلیون', 'نفر']",32,36,136,152,"[29, 30]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+8,event-22,agent,ss-10,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,prosecutors,دادستان,دادستان‌های,دادستان های,"['دادستان', 'های']",5,6,21,32,"[6, 6]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+8,event-25,anchor,ss-48,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,stand trial,محاکمه,محاکمه شود,محاکمه شود,"['محاکمه', 'شود']",22,23,108,118,"[9, 10]"
35c7a0d0-f2a1-5e25-9df2-3f0a382bba8a+8,event-39,anchor,ss-62,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,killings,قتل,قتل‌ها,قتل ها,"['قتل', 'ها']",18,19,91,97,"[13, 13]"
36a4a758-690c-5862-88ba-d290aa108569+3,event-10,anchor,ss-27,"Some of the accounts have been created by using the identities of people who recently died , reports the Independent , which charts in some detail the dirty tricks campaign against Rewcastle Brown .",روزنامه ایندیپندنت می نویسد که برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند . بلاگر می گوید برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند,campaign,می,,,[],0,0,0,0,"[29, 29]"
36a4a758-690c-5862-88ba-d290aa108569+3,event-10,patient,ss-8,"Some of the accounts have been created by using the identities of people who recently died , reports the Independent , which charts in some detail the dirty tricks campaign against Rewcastle Brown .",روزنامه ایندیپندنت می نویسد که برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند . بلاگر می گوید برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند,Rewcastle Brown,می,,,[],0,0,0,0,"[31, 32]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+6,event-35,patient,ss-3,Mr. Kimani had filed a complaint alleging that Mr. Mwenda had been shot and wounded by the police in April .,آقای کیمانی در ماه آوریل به اتهام تیراندازی و زخمی شدن توسط پلیس شکایت کرده بود .,Mr. Mwenda,آقای کیمانی,,,[],0,0,0,0,"[8, 9]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+6,event-35,agent,ss-8,Mr. Kimani had filed a complaint alleging that Mr. Mwenda had been shot and wounded by the police in April .,آقای کیمانی در ماه آوریل به اتهام تیراندازی و زخمی شدن توسط پلیس شکایت کرده بود .,the police,و زخمی شدن توسط,پلیس,پلیس,['پلیس'],12,12,60,64,"[16, 17]"
3a0d211a-4c05-583b-8acd-2180d21e672e+2,event-17,anchor,ss-50,"Outside the Egyptian Embassy in London , people rallied , chanted , hoisted banners and demanded change .",در بیرون سفارت مصر در لندن ، مردم تجمع کردند ، شعارها را برافراشتند و خواستار تغییر شدند .,rallied,تجمع,تجمع کردند,تجمع کردند,"['تجمع', 'کردند']",8,9,34,44,"[8, 8]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+12,event-33,patient,ss-16,Navalny suffered a similar attack last month .,ماه گذشته نیروی دریایی دچار حمله ای مشابه شد .,Navalny,نیروی,نیروی دریایی,,[],0,0,0,0,"[0, 0]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+12,event-33,anchor,ss-50,Navalny suffered a similar attack last month .,ماه گذشته نیروی دریایی دچار حمله ای مشابه شد .,attack,حمله,حمله‌ای,حمله ای,"['حمله', 'ای']",5,6,28,35,"[4, 4]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+7,event-10,agent,ss-8,"Before its offices were searched , the Russian branch had shrugged off the move , saying it was not affected by what amounted to a ban on the British arm &apos;s activities in Russia .",قبل از اینکه اداره اش مورد بازرسی قرار گیرد ، شعبه روسیه این حرکت را رد کرد و گفت که تحت تأثیر آن چیزی که به ممنوعیت فعالیت های بازوی بریتانیا در روسیه مربوط می شود قرار ندارد .,the Russian branch,، شعبه,شعبه روسیه,شعبه روسیه,"['شعبه', 'روسیه']",10,11,46,56,"[6, 8]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+7,event-20,patient,ss-8,"Before its offices were searched , the Russian branch had shrugged off the move , saying it was not affected by what amounted to a ban on the British arm &apos;s activities in Russia .",قبل از اینکه اداره اش مورد بازرسی قرار گیرد ، شعبه روسیه این حرکت را رد کرد و گفت که تحت تأثیر آن چیزی که به ممنوعیت فعالیت های بازوی بریتانیا در روسیه مربوط می شود قرار ندارد .,the Russian branch,، شعبه,شعبه روسیه,شعبه روسیه,"['شعبه', 'روسیه']",10,11,46,56,"[6, 8]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+7,event-29,patient,ss-10,"Before its offices were searched , the Russian branch had shrugged off the move , saying it was not affected by what amounted to a ban on the British arm &apos;s activities in Russia .",قبل از اینکه اداره اش مورد بازرسی قرار گیرد ، شعبه روسیه این حرکت را رد کرد و گفت که تحت تأثیر آن چیزی که به ممنوعیت فعالیت های بازوی بریتانیا در روسیه مربوط می شود قرار ندارد .,the British arm,های بازوی,بازوی بریتانیا,بازوی بریتانیا,"['بازوی', 'بریتانیا']",29,30,128,142,"[27, 29]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-2,anchor,ss-22,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,forced from government,از دولت,,,[],0,0,0,0,"[2, 4]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-15,anchor,ss-35,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,corruption,به,,,[],0,0,0,0,"[9, 9]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-17,anchor,ss-37,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,inquiry,داد,,,[],0,0,0,0,"[10, 10]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-16,anchor,ss-36,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,cleared,.,,,[],0,0,0,0,"[15, 15]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-10,agent,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,او,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-15,agent,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-16,patient,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-17,patient,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-2,patient,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-3,agent,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,او,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-3,patient,ss-18,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,او,او,['او'],0,0,0,2,"[17, 17]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-24,anchor,ss-44,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,withdrawal,عقب,عقب‌نشینی,عقب نشینی,"['عقب', 'نشینی']",7,8,28,37,"[30, 30]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+11,event-24,agent,ss-2,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,troops,نیروهای,نیروهای نظامی,نیروهای نظامی,"['نیروهای', 'نظامی']",9,10,38,51,"[32, 32]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+4,event-33,agent,ss-8,"A Knesset member for 10 years , she abandoned Likud to support Ariel Sharon &apos;s decisions to evacuate Israeli troops from Gaza and set up Kadima .",او به مدت ۱۰ سال از اعضای کنست بود ، او از حزب الله برای حمایت از تصمیم آریل شارون برای تخلیه نیروهای اسرائیل از غزه و تشکیل قدیما حمایت کرد .,she,او,,او,['او'],10,10,37,39,"[7, 7]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+4,event-34,agent,ss-8,"A Knesset member for 10 years , she abandoned Likud to support Ariel Sharon &apos;s decisions to evacuate Israeli troops from Gaza and set up Kadima .",او به مدت ۱۰ سال از اعضای کنست بود ، او از حزب الله برای حمایت از تصمیم آریل شارون برای تخلیه نیروهای اسرائیل از غزه و تشکیل قدیما حمایت کرد .,she,او,او,او,['او'],10,10,37,39,"[7, 7]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+4,event-33,anchor,ss-53,"A Knesset member for 10 years , she abandoned Likud to support Ariel Sharon &apos;s decisions to evacuate Israeli troops from Gaza and set up Kadima .",او به مدت ۱۰ سال از اعضای کنست بود ، او از حزب الله برای حمایت از تصمیم آریل شارون برای تخلیه نیروهای اسرائیل از غزه و تشکیل قدیما حمایت کرد .,abandoned,از,,,[],0,0,0,0,"[8, 8]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+4,event-33,patient,ss-9,"A Knesset member for 10 years , she abandoned Likud to support Ariel Sharon &apos;s decisions to evacuate Israeli troops from Gaza and set up Kadima .",او به مدت ۱۰ سال از اعضای کنست بود ، او از حزب الله برای حمایت از تصمیم آریل شارون برای تخلیه نیروهای اسرائیل از غزه و تشکیل قدیما حمایت کرد .,Likud,الله,,,[],0,0,0,0,"[9, 9]"
