doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,unsupervised_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-12,patient,ss-3,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Susan Kenny,سوزان کِنی,سوزان کِنی,سوزان کِنی,"['سوزان', 'کِنی']",0,1,0,10,"[1, 2]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-22,agent,ss-3,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Susan Kenny,سوزان کِنی,,سوزان کِنی,"['سوزان', 'کِنی']",0,1,0,10,"[1, 2]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-23,agent,ss-3,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Susan Kenny,سوزان کِنی,,سوزان کِنی,"['سوزان', 'کِنی']",0,1,0,10,"[1, 2]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-12,anchor,ss-29,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,found not guilty,شناخته,مجرم شناخته,,[],0,0,0,0,"[10, 12]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-22,anchor,ss-39,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,murder,مجرم,,,[],0,0,0,0,"[15, 15]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-23,anchor,ss-40,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,manslaughter,مجرم,,,[],0,0,0,0,"[17, 17]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-12,agent,ss-8,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Preston Crown Court,لایلند ، در دادگاه,دادگاه عالی پرستون,دادگاه عالی پرستون,"['دادگاه', 'عالی', 'پرستون']",10,12,38,56,"[19, 21]"
02b07905-fc8e-5aae-a233-741242b2f0ab+6,event-3,patient,ss-5,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,police,مأموران,مأموران اورژانس,,[],0,0,0,0,"[24, 24]"
02b07905-fc8e-5aae-a233-741242b2f0ab+6,event-4,agent,ss-5,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,police,مأموران,,,[],0,0,0,0,"[24, 24]"
02b07905-fc8e-5aae-a233-741242b2f0ab+6,event-4,anchor,ss-21,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,said,.,,,[],0,0,0,0,"[25, 25]"
02b07905-fc8e-5aae-a233-741242b2f0ab+8,event-34,anchor,ss-51,"A post-mortem examination found he died from a single stab wound to his right lung , police said .",پلیس گفت که پس از یک بررسی کالبدشکافی مشخص شد که او بر اثر یک زخم چاقو به ریه راست او مرده است .,died,مرده,مرده‌است,مرده است,"['مرده', 'است']",21,22,86,94,"[5, 5]"
02b07905-fc8e-5aae-a233-741242b2f0ab+9,event-14,patient,ss-3,"Det Ch Insp Andy Hulme said : &quot; While I respect the decision of the court , naturally I am disappointed with the decision of the jury to clear the defendant on the charge of murder and manslaughter .",بازرس پلیس اندی هولم گفت : « در حالی که به تصمیم دادگاه احترام می گذارم ، طبیعتاً از تصمیم هیئت منصفه برای تبرئه متهمان از اتهام قتل و قتل ناامید هستم .,the defendant,برای تبرئه متهمان,متهمان,,[],0,0,0,0,"[29, 30]"
02b07905-fc8e-5aae-a233-741242b2f0ab+9,event-15,patient,ss-3,"Det Ch Insp Andy Hulme said : &quot; While I respect the decision of the court , naturally I am disappointed with the decision of the jury to clear the defendant on the charge of murder and manslaughter .",بازرس پلیس اندی هولم گفت : « در حالی که به تصمیم دادگاه احترام می گذارم ، طبیعتاً از تصمیم هیئت منصفه برای تبرئه متهمان از اتهام قتل و قتل ناامید هستم .,the defendant,برای تبرئه متهمان,متهمان,,[],0,0,0,0,"[29, 30]"
02b07905-fc8e-5aae-a233-741242b2f0ab+9,event-24,agent,ss-3,"Det Ch Insp Andy Hulme said : &quot; While I respect the decision of the court , naturally I am disappointed with the decision of the jury to clear the defendant on the charge of murder and manslaughter .",بازرس پلیس اندی هولم گفت : « در حالی که به تصمیم دادگاه احترام می گذارم ، طبیعتاً از تصمیم هیئت منصفه برای تبرئه متهمان از اتهام قتل و قتل ناامید هستم .,the defendant,برای تبرئه متهمان,متهمان,,[],0,0,0,0,"[29, 30]"
02b07905-fc8e-5aae-a233-741242b2f0ab+9,event-25,agent,ss-3,"Det Ch Insp Andy Hulme said : &quot; While I respect the decision of the court , naturally I am disappointed with the decision of the jury to clear the defendant on the charge of murder and manslaughter .",بازرس پلیس اندی هولم گفت : « در حالی که به تصمیم دادگاه احترام می گذارم ، طبیعتاً از تصمیم هیئت منصفه برای تبرئه متهمان از اتهام قتل و قتل ناامید هستم .,the defendant,برای تبرئه متهمان,متهمان,,[],0,0,0,0,"[29, 30]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+14,event-15,agent,ss-9,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,Georgian troops,نیروهای,نیروهای گرجی,نیروهای گرجی,"['نیروهای', 'گرجی']",0,1,0,12,"[0, 1]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+14,event-15,anchor,ss-42,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,fled,فرار,فرار کردند,فرار کردند,"['فرار', 'کردند']",8,9,38,48,"[2, 2]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+15,event-11,agent,ss-25,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,the EU,به رسمیت شناخته نشده,اتحادیه اروپا,اتحادیه اروپا,"['اتحادیه', 'اروپا']",12,13,56,69,"[9, 10]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+15,event-26,agent,ss-25,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,the EU,به رسمیت شناخته نشده,اتحادیه اروپا,اتحادیه اروپا,"['اتحادیه', 'اروپا']",12,13,56,69,"[9, 10]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+15,event-11,anchor,ss-38,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,saying,گوید,می‌گوید,می گوید,"['می', 'گوید']",14,15,70,77,"[11, 11]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-2,agent,ss-5,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,Abkhaz officials,مقامات,مقامات آذربایجانی,مقامات آذربایجانی,"['مقامات', 'آذربایجانی']",0,1,0,17,"[1, 2]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-38,agent,ss-6,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,their forces,نیروهای,نیروهای خود,نیروهای خود,"['نیروهای', 'خود']",21,22,100,111,"[5, 6]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-38,anchor,ss-65,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,fire on,سمت,به سمت تظاهرکنندگان شلیک,به سمت شلیک خواهند کرد,"['به', 'سمت', 'شلیک', 'خواهند', 'کرد']",24,29,115,150,"[8, 9]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-13,agent,ss-1,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,they,کنند,تظاهرکنندگان,آن ها,"['آن', 'ها']",10,11,53,58,"[13, 13]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-38,patient,ss-1,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,they,کنند,تظاهرکنندگان,آن ها,"['آن', 'ها']",10,11,53,58,"[13, 13]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+0,event-15,anchor,ss-53,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,blasts,بمب,بمب‌های,بمب های,"['بمب', 'های']",0,1,0,7,"[1, 1]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+0,event-22,anchor,ss-60,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,kill,کشند,می‌کشند,می کشند,"['می', 'کشند']",10,11,43,50,"[7, 7]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+11,event-27,anchor,ss-65,Militants have killed hundreds of policemen and soldiers since the overthrow of Morsy in July 2013 .,شورشیان از زمان سرنگونی مرسی در ژوئیه ۲۰۱۳ صدها پلیس و سرباز را کشته اند .,killed,کشته,کشته‌اند,کشته اند,"['کشته', 'اند']",13,14,64,72,"[2, 2]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+14,event-28,anchor,ss-66,All 224 people aboard died .,همه ۲۲۴ نفر در کشتی کشته شدند .,died,کشته,کشته شدند,کشته شدند,"['کشته', 'شدند']",5,6,20,29,"[4, 4]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+15,event-14,patient,ss-23,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,جنوبی در,تماشاگران کره جنوبی,,[],0,0,0,0,"[4, 6]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+15,event-14,patient,ss-24,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,مورد حمله,یک اتوبوس توریستی,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56,"[8, 10]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+16,event-32,patient,ss-26,Four people were killed and 14 were wounded .,چهار نفر کشته و ۱۴ نفر زخمی شدند .,14,۱۴,,۱۴,['۱۴'],4,4,16,18,"[5, 5]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+2,event-17,anchor,ss-55,"One bomb went off in Giza &apos;s Haram district on the street leading to the pyramids , killing the officers and wounding three others , state-owned Al-Ahram newspaper reported .",یکی از بمب ها در محله رم در خیابان منتهی به اهرام مصر منفجر شد و افسران را کشت و سه نفر دیگر را زخمی کرد .,bomb,بمب,بمب‌ها,,[],0,0,0,0,"[1, 1]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-26,agent,ss-10,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,A second bomb,بمب,بمب دوم,بمب دوم,"['بمب', 'دوم']",0,1,0,7,"[0, 2]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-31,agent,ss-10,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,A second bomb,بمب,بمب دوم,بمب دوم,"['بمب', 'دوم']",0,1,0,7,"[0, 2]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-26,patient,ss-5,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,one civilian motorist,یک راننده,یک راننده غیرنظامی,یک راننده غیرنظامی,"['یک', 'راننده', 'غیرنظامی']",5,7,21,39,"[7, 9]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-31,patient,ss-11,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,three police officers,سه افسر,سه افسر پلیس,سه افسر پلیس,"['سه', 'افسر', 'پلیس']",11,13,49,61,"[12, 14]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+4,event-19,patient,ss-12,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله,یک وسیله نقلیه پلیس,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34,"[4, 6]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+8,event-2,anchor,ss-40,"This included relatively moderate factions like the Muslim Brotherhood , which swept into power when Mohamed Morsy became president in Egypt &apos;s first democratic elections .",این شامل جناح های نسبتاً میانه رو مانند اخوان المسلمین می شد که در اولین انتخابات دموکراتیک مصر به قدرت رسید .,swept into power,قدرت,به قدرت رسید,به قدرت رسید,"['به', 'قدرت', 'رسید']",18,20,96,108,"[11, 13]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+8,event-9,patient,ss-33,"This included relatively moderate factions like the Muslim Brotherhood , which swept into power when Mohamed Morsy became president in Egypt &apos;s first democratic elections .",این شامل جناح های نسبتاً میانه رو مانند اخوان المسلمین می شد که در اولین انتخابات دموکراتیک مصر به قدرت رسید .,Mohamed Morsy,المسلمین می,,,[],0,0,0,0,"[15, 16]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+8,event-9,patient,ss-15,"This included relatively moderate factions like the Muslim Brotherhood , which swept into power when Mohamed Morsy became president in Egypt &apos;s first democratic elections .",این شامل جناح های نسبتاً میانه رو مانند اخوان المسلمین می شد که در اولین انتخابات دموکراتیک مصر به قدرت رسید .,president,قدرت,,,[],0,0,0,0,"[18, 18]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+10,event-24,agent,ss-8,One of the policemen who took part in the protest told the Associated Press news agency corruption in the higher ranks was putting them in danger .,یکی از پلیس هایی که در این اعتراضات شرکت داشت به خبرگزاری آسوشیتد پرس گفت که فساد در سطوح بالا آن ها را به خطر انداخته است .,One of the policemen,یکی از پلیس,یکی از پلیس‌هایی,یکی از پلیس هایی,"['یکی', 'از', 'پلیس', 'هایی']",0,3,0,16,"[0, 3]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+10,event-7,agent,ss-8,One of the policemen who took part in the protest told the Associated Press news agency corruption in the higher ranks was putting them in danger .,یکی از پلیس هایی که در این اعتراضات شرکت داشت به خبرگزاری آسوشیتد پرس گفت که فساد در سطوح بالا آن ها را به خطر انداخته است .,One of the policemen,یکی از پلیس,یکی از پلیس‌هایی,یکی از پلیس هایی,"['یکی', 'از', 'پلیس', 'هایی']",0,3,0,16,"[0, 3]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+13,event-33,agent,ss-10,"About 5,000 federal police officers were deployed to Ciudad Juarez in April .",حدود ۵۰۰۰ مأمور پلیس فدرال در آوریل به سیوداد سالوادور مستقر شدند .,"About 5,000 federal police officers",حدود ۵۰۰۰ مأمور,حدود ۵۰۰۰ مأمور پلیس فدرال,حدود ۵۰۰۰ مأمور پلیس فدرال,"['حدود', '۵۰۰۰', 'مأمور', 'پلیس', 'فدرال']",0,4,0,26,"[0, 4]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+14,event-1,agent,ss-10,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,They,ها,آن‌ها,آن ها,"['آن', 'ها']",0,1,0,5,"[0, 0]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+14,event-44,anchor,ss-60,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,killings,قتل,قتل‌های,قتل های,"['قتل', 'های']",13,14,55,62,"[14, 14]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+14,event-44,patient,ss-12,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,"an estimated 1,700",حدود ۱۷۰۰,,حدود ۱۷۰۰ نفر,"['حدود', '۱۷۰۰', 'نفر']",27,29,114,127,"[19, 21]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+4,event-41,anchor,ss-57,Ciudad Juarez is the most violent city in Mexico and corruption is rife .,سیوداد رودریگز خشن ترین شهر مکزیک است و فساد بسیار زیاد است .,violent,خشن,خشن‌ترین,خشن ترین,"['خشن', 'ترین']",2,3,15,23,"[5, 5]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+5,event-28,patient,ss-2,"While some agents blocked off nearby streets to prevent their commander from escaping , others moved into the hotel where he was staying .",در حالی که برخی از مأموران خیابان های اطراف را مسدود کرده اند تا مانع از فرار فرمانده خود شوند ، دیگران به هتل محل اقامت او نقل مکان کردند .,their commander,فرمانده,فرمانده خود,فرمانده خود,"['فرمانده', 'خود']",17,18,78,89,"[9, 10]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+5,event-29,anchor,ss-45,"While some agents blocked off nearby streets to prevent their commander from escaping , others moved into the hotel where he was staying .",در حالی که برخی از مأموران خیابان های اطراف را مسدود کرده اند تا مانع از فرار فرمانده خود شوند ، دیگران به هتل محل اقامت او نقل مکان کردند .,moved,کردند,نقل مکان,نقل مکان کردند,"['نقل', 'مکان', 'کردند']",27,29,124,138,"[15, 15]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+6,event-30,agent,ss-1,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,They,ها,آن‌ها,آن ها,"['آن', 'ها']",0,1,0,5,"[0, 0]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+6,event-31,agent,ss-1,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,They,ها,آن‌ها,آن ها,"['آن', 'ها']",0,1,0,5,"[0, 0]"
