doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,fire on,به سمت شلیک خواهند کرد,"['به', 'سمت', 'شلیک', 'خواهند', 'کرد']",24,29,115,150
,,,,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,they,آن ها,"['آن', 'ها']",10,11,53,58
,,,,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,blasts,بمب های,"['بمب', 'های']",0,1,0,7
,,,,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,kill,می کشند,"['می', 'کشند']",10,11,43,50
,,,,Militants have killed hundreds of policemen and soldiers since the overthrow of Morsy in July 2013 .,شورشیان از زمان سرنگونی مرسی در ژوئیه ۲۰۱۳ صدها پلیس و سرباز را کشته اند .,killed,کشته اند,"['کشته', 'اند']",13,14,64,72
,,,,All 224 people aboard died .,همه ۲۲۴ نفر در کشتی کشته شدند .,died,کشته شدند,"['کشته', 'شدند']",5,6,20,29
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,,[],0,0,0,0
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56
,,,,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34
,,,,One of the policemen who took part in the protest told the Associated Press news agency corruption in the higher ranks was putting them in danger .,یکی از پلیس هایی که در این اعتراضات شرکت داشت به خبرگزاری آسوشیتد پرس گفت که فساد در سطوح بالا آن ها را به خطر انداخته است .,One of the policemen,یکی از پلیس هایی,"['یکی', 'از', 'پلیس', 'هایی']",0,3,0,16
,,,,"&quot; We are just used as cannon fodder when we could be stopping crime in Juarez , &quot; he added .",او اضافه می کند : ' ما فقط به عنوان علوفه توپ استفاده می کنیم وقتی که می توانیم جلوی جرایم در هوارز را بگیریم .,Juarez,هوارز,['هوارز'],22,22,94,99
,,,,"About 5,000 federal police officers were deployed to Ciudad Juarez in April .",حدود ۵۰۰۰ مأمور پلیس فدرال در آوریل به سیوداد سالوادور مستقر شدند .,"About 5,000 federal police officers",حدود ۵۰۰۰ مأمور پلیس فدرال,"['حدود', '۵۰۰۰', 'مأمور', 'پلیس', 'فدرال']",0,4,0,26
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,say,می گویند,"['می', 'گویند']",1,2,8,16
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,the constitutional court,دادگاه قانون اساسی,"['دادگاه', 'قانون', 'اساسی']",16,18,71,89
,,,,"“ I came out today because I have two little boys and they deserve a better life in this European country , ” said Florentina Caval , 34 .",فلورنتینا کاوی ، ۳۴ ساله ، گفت : ' من امروز بیرون آمدم چون دو پسر کوچک دارم و آنها سزاوار یک زندگی بهتر در این کشور اروپایی هستند .,came out,بیرون آمدم,"['بیرون', 'آمدم']",11,12,44,54
,,,,"Diana Gradinaru , a 45-year-old economist , said the new legislation could result in “ terrible thefts ” by high-level officials , citing legislation that meant video and audio recordings could no longer be used as evidence in prosecutions .",دیانا گرونینارو ، یک اقتصاددان ۴۵ ساله ، گفت که قانون جدید می تواند منجر به « سرقت های وحشتناک » توسط مقامات عالی رتبه شود ، با استناد به قانون که به این معنی است که ویدئو و ضبط های صوتی دیگر نمی تواند به عنوان مدرک در پیگرد قانونی استفاده شود .,thefts,سرقت های,"['سرقت', 'های']",17,18,78,86
,,,,"Diana Gradinaru , a 45-year-old economist , said the new legislation could result in “ terrible thefts ” by high-level officials , citing legislation that meant video and audio recordings could no longer be used as evidence in prosecutions .",دیانا گرونینارو ، یک اقتصاددان ۴۵ ساله ، گفت که قانون جدید می تواند منجر به « سرقت های وحشتناک » توسط مقامات عالی رتبه شود ، با استناد به قانون که به این معنی است که ویدئو و ضبط های صوتی دیگر نمی تواند به عنوان مدرک در پیگرد قانونی استفاده شود .,audio recordings,ضبط های صوتی,"['ضبط', 'های', 'صوتی']",39,41,174,186
,,,,"Diana Gradinaru , a 45-year-old economist , said the new legislation could result in “ terrible thefts ” by high-level officials , citing legislation that meant video and audio recordings could no longer be used as evidence in prosecutions .",دیانا گرونینارو ، یک اقتصاددان ۴۵ ساله ، گفت که قانون جدید می تواند منجر به « سرقت های وحشتناک » توسط مقامات عالی رتبه شود ، با استناد به قانون که به این معنی است که ویدئو و ضبط های صوتی دیگر نمی تواند به عنوان مدرک در پیگرد قانونی استفاده شود .,used as evidence,به عنوان مدرک استفاده شود,"['به', 'عنوان', 'مدرک', 'استفاده', 'شود']",45,52,202,243
,,,,Australian swine flu spike could force WHO pandemic declaration,افزایش آنفولانزای خوکی در استرالیا می تواند باعث اعلام همه گیری جهانی شود .,Australian swine flu,آنفولانزای خوکی در استرالیا,"['آنفولانزای', 'خوکی', 'در', 'استرالیا']",1,4,7,34
,,,,Australian swine flu spike could force WHO pandemic declaration,افزایش آنفولانزای خوکی در استرالیا می تواند باعث اعلام همه گیری جهانی شود .,pandemic,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",9,11,55,69
,,,,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,said,اعلام کرد,"['اعلام', 'کرد']",8,9,33,42
,,,,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,move,,[],0,0,0,0
,,,,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,pandemic,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",28,30,128,142
,,,,"&quot; I want to point out that by going to Phase 6 the activity has become established in at least two regions of the world , &quot; he said .",او گفت : « من می خواهم اشاره کنم که با رفتن به مرحله ششم ، این فعالیت در حداقل دو منطقه از جهان تأسیس شده است . »,at least two regions,حداقل دو منطقه,"['حداقل', 'دو', 'منطقه']",19,21,73,87
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,The religious affairs ’ adviser,مشاور امور مذهبی,"['مشاور', 'امور', 'مذهبی']",0,2,0,16
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,several Protestant officials,چند مقام رسمی پروتستان,"['چند', 'مقام', 'رسمی', 'پروتستان']",7,10,33,55
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,waxing,,[],0,0,0,0
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,churches,کلیساها,['کلیساها'],34,34,150,157
,,,,"They pleaded not guilty before Sessions Court Judge Nixion Kennedy Kumbong , who then fixed April 28 for pre-trial management .",آن ها در مقابل قاضی دادگاه عالی نیکسون کندی کومبونگ که در ۲۸ آوریل برای مدیریت پیش از محاکمه در نظر گرفته شده بود ، بی گناه اعلام کردند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They pleaded not guilty before Sessions Court Judge Nixion Kennedy Kumbong , who then fixed April 28 for pre-trial management .",آن ها در مقابل قاضی دادگاه عالی نیکسون کندی کومبونگ که در ۲۸ آوریل برای مدیریت پیش از محاکمه در نظر گرفته شده بود ، بی گناه اعلام کردند .,pleaded,اعلام کردند,"['اعلام', 'کردند']",27,28,124,135
,,,,"They pleaded not guilty before Sessions Court Judge Nixion Kennedy Kumbong , who then fixed April 28 for pre-trial management .",آن ها در مقابل قاضی دادگاه عالی نیکسون کندی کومبونگ که در ۲۸ آوریل برای مدیریت پیش از محاکمه در نظر گرفته شده بود ، بی گناه اعلام کردند .,Sessions Court Judge Nixion Kennedy Kumbong,قاضی دادگاه عالی نیکسون کندی کومبونگ,"['قاضی', 'دادگاه', 'عالی', 'نیکسون', 'کندی', 'کومبونگ']",4,9,15,51
,,,,"There has been no claim of responsibility for the recent wave of attacks , but extremists , including al-Qaeda &apos;s Iraq branch , are believed to be responsible for much of the killing .",هیچ ادعایی در مورد مسئولیت موج اخیر حملات وجود ندارد ، اما افراط گرایان ، از جمله شاخه القاعده در عراق ، مسئول بسیاری از قتل ها هستند .,al-Qaeda &apos;s Iraq branch,شاخه القاعده در عراق,"['شاخه', 'القاعده', 'در', 'عراق']",17,20,82,102
,,,,"There has been no claim of responsibility for the recent wave of attacks , but extremists , including al-Qaeda &apos;s Iraq branch , are believed to be responsible for much of the killing .",هیچ ادعایی در مورد مسئولیت موج اخیر حملات وجود ندارد ، اما افراط گرایان ، از جمله شاخه القاعده در عراق ، مسئول بسیاری از قتل ها هستند .,killing,قتل ها,"['قتل', 'ها']",25,26,121,127
,,,,"The provincial deputy governor , Haidar Mohammed Jassim , said five people were killed and 35 wounded .",معاون فرماندار استان ، حیدر محمد جاسم ، گفت که پنج نفر کشته و ۳۵ نفر زخمی شدند .,35,۳۵ نفر,"['۳۵', 'نفر']",14,15,62,68
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,car bomb,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,four,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,dead,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,five,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,six,شش نفر,"['شش', 'نفر']",30,31,141,147
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,more than 60,بیش از ۶۰,"['بیش', 'از', '۶۰']",42,44,193,202
,,,,U.S. Embassy resumes normal operations in Egypt,سفارت ایالات متحده عملیات عادی خود را در مصر از سر می گیرد .,U.S. Embassy,سفارت ایالات متحده,"['سفارت', 'ایالات', 'متحده']",0,2,0,18
,,,,U.S. Embassy resumes normal operations in Egypt,سفارت ایالات متحده عملیات عادی خود را در مصر از سر می گیرد .,resumes,از سر می گیرد,"['از', 'سر', 'می', 'گیرد']",9,12,45,58
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,The State Department,وزارت امور خارجه,"['وزارت', 'امور', 'خارجه']",0,2,0,16
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,all non-emergency U.S. government personnel,تمام پرسنل دولت آمریکا,"['تمام', 'پرسنل', 'دولت', 'آمریکا']",6,9,34,56
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,their families,خانواده های آن ها,"['خانواده', 'های', 'آن', 'ها']",11,14,59,76
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,ex-leader,رهبر سابق,"['رهبر', 'سابق']",27,28,126,135
,,,,"The country ’ s chief medical officer said the death of Willoughby , who tested positive for Ebola on Saturday , was a major loss for Sierra Leone .",رئیس پزشکی این کشور گفت مرگ والتهام که در روز شنبه برای ابولا مثبت تشخیص داده شد ، یک فقدان بزرگ برای سیرالئون بود .,The country ’ s chief medical officer,رئیس پزشکی این کشور,"['رئیس', 'پزشکی', 'این', 'کشور']",0,3,0,19
,,,,"The country ’ s chief medical officer said the death of Willoughby , who tested positive for Ebola on Saturday , was a major loss for Sierra Leone .",رئیس پزشکی این کشور گفت مرگ والتهام که در روز شنبه برای ابولا مثبت تشخیص داده شد ، یک فقدان بزرگ برای سیرالئون بود .,tested,تشخیص داده شد,"['تشخیص', 'داده', 'شد']",14,16,67,80
,,,,The case shocked Mexico and led to weeks of protests against official impunity and the government of President Enrique Pena Nieto .,این پرونده مکزیک را شوکه کرد و منجر به هفته ها اعتراضات علیه عفو عمومی و دولت رئیس جمهور انریکه پنلوپه شد .,the government,دولت,['دولت'],16,16,73,77
,,,,"The Justice Ministry said the trial , which was due to have opened on March 17 with the reading of an indictment in three graft cases against Israel ’ s longest-serving leader , would begin on May 24 due to the outbreak of coronavirus .",وزارت دادگستری گفت که دادگاه ، که قرار بود در ۱۷ مارس با صدور کیفرخواست در سه مورد کلاهبرداری علیه طولانی ترین رهبر اسرائیل آغاز شود ، در ۲۴ مه به دلیل شیوع ویروس کرونا آغاز خواهد شد .,The Justice Ministry,وزارت دادگستری,"['وزارت', 'دادگستری']",0,1,0,14
,,,,"The Justice Ministry said the trial , which was due to have opened on March 17 with the reading of an indictment in three graft cases against Israel ’ s longest-serving leader , would begin on May 24 due to the outbreak of coronavirus .",وزارت دادگستری گفت که دادگاه ، که قرار بود در ۱۷ مارس با صدور کیفرخواست در سه مورد کلاهبرداری علیه طولانی ترین رهبر اسرائیل آغاز شود ، در ۲۴ مه به دلیل شیوع ویروس کرونا آغاز خواهد شد .,Israel ’ s longest-serving leader,طولانی ترین رهبر اسرائیل,"['طولانی', 'ترین', 'رهبر', 'اسرائیل']",20,23,99,123
,,,,"The Justice Ministry said the trial , which was due to have opened on March 17 with the reading of an indictment in three graft cases against Israel ’ s longest-serving leader , would begin on May 24 due to the outbreak of coronavirus .",وزارت دادگستری گفت که دادگاه ، که قرار بود در ۱۷ مارس با صدور کیفرخواست در سه مورد کلاهبرداری علیه طولانی ترین رهبر اسرائیل آغاز شود ، در ۲۴ مه به دلیل شیوع ویروس کرونا آغاز خواهد شد .,coronavirus,ویروس کرونا,"['ویروس', 'کرونا']",33,34,157,168
,,,,"Netanyahu , 70 , who is spearheading Israel ’ s measures to slow the spread of the virus , has denied any wrongdoing .",نتانیاهو ، ۷۰ ساله که اقدامات اسرائیل را برای کاهش گسترش ویروس رهبری می کند ، هرگونه خطایی را انکار کرده است .,the virus,ویروس,['ویروس'],11,11,57,62
,,,,"It did not announce the result but said he was asymptomatic before the test , which was also administered to those in his close proximity .",این آزمایش نتیجهٔ آزمایش را اعلام نکرد ، اما گفت که او قبل از آزمایش ، بدون علامت بوده است ، که همچنین به کسانی که در نزدیکی او بودند هم داده شد .,those in his close proximity,کسانی که در نزدیکی او بودند,"['کسانی', 'که', 'در', 'نزدیکی', 'او', 'بودند']",24,29,106,133
,,,,"Netanyahu , who heads the right-wing Likud party , is fighting for his political life after an inconclusive election on March 2 , following ballots in April and September that also ended without a clear victor .",نتانیاهو که رهبر حزب راست گرا بود ، پس از یک انتخابات بدون نتیجه در ۲ مارس و سپتامبر که بدون پیروزی قطعی به پایان رسید ، برای زندگی سیاسی خود مبارزه می کند .,ballots,,[],0,0,0,0
,,,,"A similar protest will be held on Wednesday in Sulaimaniya , the region ’ s other major city and the base of a reform movement called Gorran .",تظاهرات مشابهی در سه شنبه در سلیمانیه ، یکی دیگر از شهرهای بزرگ منطقه و پایه یک جنبش اصلاح طلبانه به نام گورران برگزار خواهد شد .,a reform movement,یک جنبش اصلاح طلبانه,"['یک', 'جنبش', 'اصلاح', 'طلبانه']",16,19,77,97
,,,,"The directorate of Erbil ’ s security forces , which are controlled by the region ’ s governing parties , issued a statement Monday calling Mr. Osman ’ s killing “ a terrorist act ” and urging people not to jump to conclusions before an investigation was completed .",اداره کننده نیروهای امنیتی اربیل ، که توسط احزاب حاکم منطقه کنترل می شود ، بیانیه ای را روز دوشنبه منتشر کرد و قتل آقای عثمان را « یک عمل تروریستی » خواند و از مردم خواست تا پیش از تکمیل تحقیقات به نتیجه نرسند .,The directorate,اداره کننده,"['اداره', 'کننده']",0,1,0,11
,,,,"The directorate of Erbil ’ s security forces , which are controlled by the region ’ s governing parties , issued a statement Monday calling Mr. Osman ’ s killing “ a terrorist act ” and urging people not to jump to conclusions before an investigation was completed .",اداره کننده نیروهای امنیتی اربیل ، که توسط احزاب حاکم منطقه کنترل می شود ، بیانیه ای را روز دوشنبه منتشر کرد و قتل آقای عثمان را « یک عمل تروریستی » خواند و از مردم خواست تا پیش از تکمیل تحقیقات به نتیجه نرسند .,statement,بیانیه,['بیانیه'],15,15,75,81
,,,,Indonesia &apos;s anti-corruption court has found a two-star general guilty of corruption and money laundering in a high-profile case .,دادگاه ضد فساد اندونزی یک ژنرال دو ستاره را متهم به فساد و پول شویی در یک پرونده معروف کرده است .,found a two-star general guilty,یک ژنرال دو ستاره را متهم معروف کرده است,"['یک', 'ژنرال', 'دو', 'ستاره', 'را', 'متهم', 'معروف', 'کرده', 'است']",4,20,23,95
