doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"He was reported by the Interfax news agency as saying : &quot; Despite the fact that Georgia tried everything to frighten the local population in Gali , people are going to the polls and participating . &quot;",او توسط خبرگزاری اینترفکس گزارش شده است : ' علی رغم این واقعیت که گرجستان همه چیز را برای ترساندن مردم محلی در گالی انجام داده است ، مردم در حال شرکت در انتخابات و شرکت در آن هستند .,saying,,[],0,0,0,0
,,,,"He was reported by the Interfax news agency as saying : &quot; Despite the fact that Georgia tried everything to frighten the local population in Gali , people are going to the polls and participating . &quot;",او توسط خبرگزاری اینترفکس گزارش شده است : ' علی رغم این واقعیت که گرجستان همه چیز را برای ترساندن مردم محلی در گالی انجام داده است ، مردم در حال شرکت در انتخابات و شرکت در آن هستند .,the local population,مردم محلی,"['مردم', 'محلی']",20,21,98,107
,,,,"But Paata Shamugia , a protest leader and an official appointed by Tbilisi for the Gali district , disputed that the voting was going ahead successfully .",اما پاتا شموگا ، یک رهبر معترض و یک مقام رسمی منصوب شده از تفلیس برای منطقه گالی ، در مورد این که رای گیری با موفقیت انجام می شود ، اختلاف نظر دارد .,disputed,اختلاف نظر دارد,"['اختلاف', 'نظر', 'دارد']",31,33,132,147
,,,,"But Paata Shamugia , a protest leader and an official appointed by Tbilisi for the Gali district , disputed that the voting was going ahead successfully .",اما پاتا شموگا ، یک رهبر معترض و یک مقام رسمی منصوب شده از تفلیس برای منطقه گالی ، در مورد این که رای گیری با موفقیت انجام می شود ، اختلاف نظر دارد .,voting,رای گیری,"['رای', 'گیری']",23,24,98,106
,,,,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,six police officers,شش افسر پلیس,"['شش', 'افسر', 'پلیس']",13,15,58,70
,,,,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,a civilian,یک غیرنظامی,"['یک', 'غیرنظامی']",17,18,73,84
,,,,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,Egyptian state media,رسانه های مصر,"['رسانه', 'های', 'مصر']",4,6,18,31
,,,,All 224 people aboard died .,همه ۲۲۴ نفر در کشتی کشته شدند .,died,کشته شدند,"['کشته', 'شدند']",5,6,20,29
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,,[],0,0,0,0
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56
,,,,"One bomb went off in Giza &apos;s Haram district on the street leading to the pyramids , killing the officers and wounding three others , state-owned Al-Ahram newspaper reported .",یکی از بمب ها در محله رم در خیابان منتهی به اهرام مصر منفجر شد و افسران را کشت و سه نفر دیگر را زخمی کرد .,bomb,,[],0,0,0,0
,,,,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34
,,,,There was no immediate credible claim of responsibility for either bombing .,هیچ ادعای معتبری مبنی بر مسئولیت فوری برای بمب گذاری ها وجود ندارد .,bombing,بمب گذاری ها,"['بمب', 'گذاری', 'ها']",8,10,43,55
,,,,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,Mexico police,پلیس مکزیک,"['پلیس', 'مکزیک']",0,1,0,10
,,,,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,their own commander,فرمانده خود,"['فرمانده', 'خود']",2,3,11,22
,,,,"&quot; We risk our lives , we leave families behind and it &apos;s the fault of those officers that we go down , &quot; he said .",او می گوید : ' ما زندگی خود را به خطر می اندازیم ، خانواده هایمان را پشت سر می گذاریم و این تقصیر آن افسران است که ما پایین می آییم .,said,می گوید,"['می', 'گوید']",1,2,3,10
,,,,"About 5,000 federal police officers were deployed to Ciudad Juarez in April .",حدود ۵۰۰۰ مأمور پلیس فدرال در آوریل به سیوداد سالوادور مستقر شدند .,"About 5,000 federal police officers",حدود ۵۰۰۰ مأمور پلیس فدرال,"['حدود', '۵۰۰۰', 'مأمور', 'پلیس', 'فدرال']",0,4,0,26
,,,,Ciudad Juarez is the most violent city in Mexico and corruption is rife .,سیوداد رودریگز خشن ترین شهر مکزیک است و فساد بسیار زیاد است .,violent,خشن ترین,"['خشن', 'ترین']",2,3,15,23
,,,,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,Tens of thousands of Romanians,ده ها هزار رومانیایی,"['ده', 'ها', 'هزار', 'رومانیایی']",0,3,0,20
,,,,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,marched,راهپیمایی کردند,"['راهپیمایی', 'کردند']",14,15,72,87
,,,,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,high-level,سطح بالا,"['سطح', 'بالا']",25,26,129,137
,,,,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,"An estimated 50,000 people",تقریباً ۵۰ ٬ ۰۰۰ نفر,"['تقریباً', '۵۰', '٬', '۰۰۰', 'نفر']",0,4,0,20
,,,,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,thieves,,[],0,0,0,0
,,,,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,The left-wing government,دولت چپ گرا,"['دولت', 'چپ', 'گرا']",0,2,0,11
,,,,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,the European Commission,کمیسیون اروپا,"['کمیسیون', 'اروپا']",7,8,29,42
,,,,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,the US state department,وزارت امور خارجه آمریکا,"['وزارت', 'امور', 'خارجه', 'آمریکا']",10,13,45,68
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,say,می گویند,"['می', 'گویند']",1,2,8,16
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,the constitutional court,دادگاه قانون اساسی,"['دادگاه', 'قانون', 'اساسی']",16,18,71,89
,,,,Australian rugby league star Karmichael Hunt is one of several players being tested for the H1N1 virus .,ستاره لیگ راگبی استرالیا کارمیک هانت یکی از چندین بازیکن تست شده برای ویروس H1N1 است .,Australian rugby league star Karmichael Hunt,ستاره لیگ راگبی استرالیا کارمیک هانت,"['ستاره', 'لیگ', 'راگبی', 'استرالیا', 'کارمیک', 'هانت']",0,5,0,36
,,,,French Foreign Ministry said that its embassy is attentive to the situation of Christians and religious minorities in Algeria .,وزارت امور خارجه فرانسه گفت که سفارت آن ها به وضعیت مسیحیان و اقلیت های مذهبی در الجزایر توجه دارد .,French Foreign Ministry,وزارت امور خارجه فرانسه,"['وزارت', 'امور', 'خارجه', 'فرانسه']",0,3,0,23
,,,,Sarawakian immigration officers charged with graft,مقامات مهاجر سوماترا به تقلب متهم شدند .,Sarawakian immigration officers,مقامات مهاجر سوماترا,"['مقامات', 'مهاجر', 'سوماترا']",0,2,0,20
,,,,Sarawakian immigration officers charged with graft,مقامات مهاجر سوماترا به تقلب متهم شدند .,charged,متهم شدند,"['متهم', 'شدند']",5,6,29,38
,,,,"The judge then fixed RM6,000 court bail for Agnes and RM7,000 for Emily , both with one surety each .",پس از آن قاضی مبلغ ۶ ٬ ۰۰۰ پوند برای اگنس و ۷ ٬ ۰۰۰ پوند برای امیلی تعیین کرد که هر دو با یک وثیقه تضمینی بودند .,bail,,[],0,0,0,0
,,,,"The judge then fixed RM6,000 court bail for Agnes and RM7,000 for Emily , both with one surety each .",پس از آن قاضی مبلغ ۶ ٬ ۰۰۰ پوند برای اگنس و ۷ ٬ ۰۰۰ پوند برای امیلی تعیین کرد که هر دو با یک وثیقه تضمینی بودند .,Agnes,اگنس,['اگنس'],10,10,37,41
,,,,"The six — assistant enforcement officer Khairul Nizam Omar , 41 , Immigration officers Norhaliza Hussein , 34 , Emily Ngayan anak Beliang , 36 , Benjamin Morsit , 34 , Gracy Bohan , 35 , and Agnes James Daim , 42 — were accused of accepting the cash from Fazal Illahi Juma Gul .",این شش نفر -دستیار اجرای حکم اعدام خلیل نجم عمر ، ۴۱ ، افسران مهاجرت نورالحزه حسین ، ۳۴ ، امیلی ناجیان آناک بلینگ ، ۳۶ ، بنجامین مرسی ، ۳۴ ، گریسی بوهان ، ۳۵ ، و آگنس جیمز دوم ، ۴۲- به دریافت پول از فاس العی جوم گول متهم شدند .,The six,این شش نفر,"['این', 'شش', 'نفر']",0,2,0,10
,,,,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Agnes,,[],0,0,0,0
,,,,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Emily,,[],0,0,0,0
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,a roadside bomb,بمب کنار جاده ای,"['بمب', 'کنار', 'جاده', 'ای']",6,9,24,40
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,16 others,۱۶ نفر دیگر,"['۱۶', 'نفر', 'دیگر']",30,32,123,134
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,according,,[],0,0,0,0
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,police and hospital officials,,[],0,0,0,0
,,,,"Another car bomb exploded among shops and take-away restaurants in central Kut , 160 kilometers ( 100 miles ) southeast of Baghdad .",بمب دیگری در میان مغازه ها و رستوران های سیار در مرکز کوت ، در ۱۶۰ کیلومتری ( ۱۰۰ مایلی ) جنوب شرقی بغداد منفجر شد .,shops,مغازه ها,"['مغازه', 'ها']",4,5,18,26
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,The U.S. Embassy,سفارت ایالات متحده,"['سفارت', 'ایالات', 'متحده']",0,2,0,18
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,operations,فعالیت های,"['فعالیت', 'های']",5,6,28,38
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,ordered departure,خروج,['خروج'],20,20,94,98
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,its non-emergency staff,کارکنان غیر اورژانسی خود,"['کارکنان', 'غیر', 'اورژانسی', 'خود']",23,26,106,130
,,,,Victor Willoughby is the 11th of the country ’ s 120 doctors to die during the outbreak,ویکتور وسلی یازدهمین پزشک کشور است که در طول شیوع بیماری فوت کرده است .,the country ’ s 120 doctors,,[],0,0,0,0
,,,,"The arrival of ZMAb , developed in Canada , had raised hopes for Willoughby ’ s survival .",ورود ZMAb ، که در کانادا توسعه یافته بود ، امید را برای زنده ماندن ولینگتون افزایش داد .,Willoughby,,[],0,0,0,0
,,,,"The arrival of ZMAb , developed in Canada , had raised hopes for Willoughby ’ s survival .",ورود ZMAb ، که در کانادا توسعه یافته بود ، امید را برای زنده ماندن ولینگتون افزایش داد .,survival,زنده ماندن,"['زنده', 'ماندن']",13,14,56,66
,,,,The Inter-American Commission on Human Rights says it has found no evidence to support claims that the bodies were incinerated .,کمیسیون بین المللی حقوق بشر آمریکا می گوید هیچ مدرکی برای اثبات ادعای سوزاندن اجساد نیافت .,The Inter-American Commission on Human Rights,کمیسیون بین المللی حقوق بشر آمریکا,"['کمیسیون', 'بین', 'المللی', 'حقوق', 'بشر', 'آمریکا']",0,5,0,34
,,,,The Inter-American Commission on Human Rights says it has found no evidence to support claims that the bodies were incinerated .,کمیسیون بین المللی حقوق بشر آمریکا می گوید هیچ مدرکی برای اثبات ادعای سوزاندن اجساد نیافت .,says,می گوید,"['می', 'گوید']",6,7,35,42
,,,,"Netanyahu , 70 , who is spearheading Israel ’ s measures to slow the spread of the virus , has denied any wrongdoing .",نتانیاهو ، ۷۰ ساله که اقدامات اسرائیل را برای کاهش گسترش ویروس رهبری می کند ، هرگونه خطایی را انکار کرده است .,the virus,ویروس,['ویروس'],11,11,57,62
,,,,"A similar protest will be held on Wednesday in Sulaimaniya , the region ’ s other major city and the base of a reform movement called Gorran .",تظاهرات مشابهی در سه شنبه در سلیمانیه ، یکی دیگر از شهرهای بزرگ منطقه و پایه یک جنبش اصلاح طلبانه به نام گورران برگزار خواهد شد .,a reform movement,یک جنبش اصلاح طلبانه,"['یک', 'جنبش', 'اصلاح', 'طلبانه']",16,19,77,97
,,,,"Mr. Osman had received at least two threats by telephone since January , according to his relatives and friends .",آقای عثمان از ماه ژانویه حداقل دو بار توسط تلفن تهدید شده بود .,his,,[],0,0,0,0
,,,,Around 50 students began a sit-in at a lecture theatre on Wednesday to voice opposition to higher education cuts .,حدود ۵۰ دانش آموز در روز چهارشنبه در یک سالن کنفرانس برای اعتراض به کاهش آموزش عالی تحصن کردند .,Around 50 students,حدود ۵۰ دانش آموز,"['حدود', '۵۰', 'دانش', 'آموز']",0,3,0,17
,,,,Around 50 students began a sit-in at a lecture theatre on Wednesday to voice opposition to higher education cuts .,حدود ۵۰ دانش آموز در روز چهارشنبه در یک سالن کنفرانس برای اعتراض به کاهش آموزش عالی تحصن کردند .,higher education,آموزش عالی,"['آموزش', 'عالی']",15,16,73,83
,,,,A witness told the court that Djoko bought 16 kris from him and paid for them with a luxurious house .,یک شاهد عینی به دادگاه گفت که جکو ۱۶ راکت را از او خرید و هزینه آن را با یک خانه مجلل پرداخت کرد .,the court,دادگاه,['دادگاه'],4,4,16,22
,,,,"In October , Indonesian President Susilo Bambang Yudhoyono asked the police to hand over the case to the anti-corruption commission following a public protest .",در ماه اکتبر ، رئیس جمهور اندونزی ، سیلو بامبوگ یودهیو ، از پلیس خواست تا پرونده را پس از یک اعتراض عمومی به کمیسیون ضد فساد تحویل دهد .,Indonesian President Susilo Bambang Yudhoyono,رئیس جمهور اندونزی ، سیلو بامبوگ یودهیو,"['رئیس', 'جمهور', 'اندونزی', '،', 'سیلو', 'بامبوگ', 'یودهیو']",4,10,15,54
,,,,"In October , Indonesian President Susilo Bambang Yudhoyono asked the police to hand over the case to the anti-corruption commission following a public protest .",در ماه اکتبر ، رئیس جمهور اندونزی ، سیلو بامبوگ یودهیو ، از پلیس خواست تا پرونده را پس از یک اعتراض عمومی به کمیسیون ضد فساد تحویل دهد .,the police,پلیس,['پلیس'],13,13,60,64
,,,,"In October , Indonesian President Susilo Bambang Yudhoyono asked the police to hand over the case to the anti-corruption commission following a public protest .",در ماه اکتبر ، رئیس جمهور اندونزی ، سیلو بامبوگ یودهیو ، از پلیس خواست تا پرونده را پس از یک اعتراض عمومی به کمیسیون ضد فساد تحویل دهد .,hand over the case,پرونده را تحویل دهد,"['پرونده', 'را', 'تحویل', 'دهد']",16,28,74,134
,,,,"In October , Indonesian President Susilo Bambang Yudhoyono asked the police to hand over the case to the anti-corruption commission following a public protest .",در ماه اکتبر ، رئیس جمهور اندونزی ، سیلو بامبوگ یودهیو ، از پلیس خواست تا پرونده را پس از یک اعتراض عمومی به کمیسیون ضد فساد تحویل دهد .,the anti-corruption commission,کمیسیون ضد فساد,"['کمیسیون', 'ضد', 'فساد']",24,26,109,124
,,,,Prosecutors had originally asked for an 18-year prison term and a fine of 32bn rupiah .,دادستان ها در ابتدا خواستار ۱۸ سال زندان و جریمه ۳۲ میلیارد روپیه بودند .,Prosecutors,دادستان ها,"['دادستان', 'ها']",0,1,0,10
,,,,"The investigation by Indonesia &apos;s Corruption Eradication Commission revealed the extent of Djoko &apos;s material wealth , including properties and luxury cars worth 100bn rupiah .",تحقیقات کمیسیون حذف فساد اندونزی میزان ثروت مادی جکو از جمله املاک و اتومبیل های لوکس به ارزش ۱۰۰ میلیارد روپیه را نشان داد .,Indonesia &apos;s Corruption Eradication Commission,کمیسیون حذف فساد اندونزی,"['کمیسیون', 'حذف', 'فساد', 'اندونزی']",1,4,8,32
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,At least 25 people,حداقل ۲۵ نفر,"['حداقل', '۲۵', 'نفر']",10,12,47,59
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,died,مرده اند,"['مرده', 'اند']",26,27,123,131
