doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,unsupervised_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-38,agent,ss-6,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,their forces,نیروهای,نیروهای خود,نیروهای خود,"['نیروهای', 'خود']",21,22,100,111,"[5, 6]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-38,anchor,ss-65,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,fire on,سمت,به سمت تظاهرکنندگان شلیک,به سمت شلیک خواهند کرد,"['به', 'سمت', 'شلیک', 'خواهند', 'کرد']",24,29,115,150,"[8, 9]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-13,agent,ss-1,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,they,کنند,تظاهرکنندگان,آن ها,"['آن', 'ها']",10,11,53,58,"[13, 13]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+3,event-38,patient,ss-1,Earlier Abkhaz officials threatened that their forces would fire on the demonstrators if they crossed a river into Abkhaz territory .,مقامات آذربایجانی پیش از این تهدید کرده بودند که اگر آن ها از رودخانه ای به قلمرو آبخاز عبور کنند ، نیروهای خود را به سمت تظاهرکنندگان شلیک خواهند کرد .,they,کنند,تظاهرکنندگان,آن ها,"['آن', 'ها']",10,11,53,58,"[13, 13]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+11,event-27,anchor,ss-65,Militants have killed hundreds of policemen and soldiers since the overthrow of Morsy in July 2013 .,شورشیان از زمان سرنگونی مرسی در ژوئیه ۲۰۱۳ صدها پلیس و سرباز را کشته اند .,killed,کشته,کشته‌اند,کشته اند,"['کشته', 'اند']",13,14,64,72,"[2, 2]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+7,event-5,agent,ss-1,"The federal officers allege that they were part of a stash , which their commander would plant on officers who refused to take part in his corrupt dealings .",افسران فدرال ادعا می کنند که آن ها بخشی از یک انبار بودند که فرمانده شان آن ها را روی افسرانی که از شرکت در معاملات فاسد او امتناع می کردند ، می انداخت .,their,شان,افسران فدرال,شان,['شان'],15,15,69,72,"[13, 13]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+7,event-18,anchor,ss-34,"The federal officers allege that they were part of a stash , which their commander would plant on officers who refused to take part in his corrupt dealings .",افسران فدرال ادعا می کنند که آن ها بخشی از یک انبار بودند که فرمانده شان آن ها را روی افسرانی که از شرکت در معاملات فاسد او امتناع می کردند ، می انداخت .,plant,انداخت,می‌انداخت,می انداخت,"['می', 'انداخت']",32,33,142,151,"[16, 16]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+7,event-18,patient,ss-4,"The federal officers allege that they were part of a stash , which their commander would plant on officers who refused to take part in his corrupt dealings .",افسران فدرال ادعا می کنند که آن ها بخشی از یک انبار بودند که فرمانده شان آن ها را روی افسرانی که از شرکت در معاملات فاسد او امتناع می کردند ، می انداخت .,officers,افسرانی که,افسرانی,افسرانی,['افسرانی'],20,20,86,93,"[18, 18]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+1,event-13,agent,ss-1,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,the H1N1 virus,از ویروس,ویروس H1N1,ویروس H1N1,"['ویروس', 'H1N1']",7,8,37,47,"[10, 12]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+1,event-19,agent,ss-1,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,the H1N1 virus,از ویروس,ویروس H1N1,ویروس H1N1,"['ویروس', 'H1N1']",7,8,37,47,"[10, 12]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+1,event-20,agent,ss-1,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,the H1N1 virus,از ویروس,ویروس H1N1,ویروس H1N1,"['ویروس', 'H1N1']",7,8,37,47,"[10, 12]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+1,event-11,agent,ss-12,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,the World Health Organization,سازمان,سازمان بهداشت جهانی,سازمان بهداشت جهانی,"['سازمان', 'بهداشت', 'جهانی']",13,15,69,88,"[17, 20]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+1,event-20,anchor,ss-38,A sharp increase in the number of reported cases of the H1N1 virus in Australia may prompt the World Health Organization ( WHO ) to declare the first global pandemic in over forty years .,افزایش شدید تعداد موارد گزارش شده از ویروس H1N1 در استرالیا ممکن است سازمان بهداشت جهانی ( WHO ) را به اعلام اولین همه گیری جهانی در بیش از چهل سال تشویق کند .,pandemic,گیری,همه‌گیری,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",23,25,115,129,"[29, 29]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+10,event-7,anchor,ss-25,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,said,کرد,اعلام کرد,اعلام کرد,"['اعلام', 'کرد']",8,9,33,42,"[8, 8]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+10,event-12,anchor,ss-30,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,move,منجر,,,[],0,0,0,0,"[22, 22]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+10,event-21,anchor,ss-39,"In a statement a day earlier , Fukuda said the WHO had been working extremely hard preparing countries for what a potential move to a global pandemic would entail .",در بیانیه ای یک روز قبل ، فوکودا اعلام کرد که سازمان جهانی بهداشت به شدت در حال آماده سازی کشورها برای آنچه که ممکن است منجر به همه گیری جهانی شود ، است .,pandemic,گیری,همه‌گیری,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",28,30,128,142,"[26, 26]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+6,event-4,anchor,ss-22,"The Queensland club confirmed on its Web site that full-back Karmichael Hunt was being tested for the virus , while the sport &apos;s governing body , the National Rugby League ( NRL ) , said Hunt had tested positive for the common flu , influenza A.",باشگاه کویینزلند در وب سایت خود تأیید کرد که کارمیک هانت در حال آزمایش برای این ویروس است ، در حالی که تیم حاکم بر ورزش ، لیگ ملی راگبی ( NR ) ، اعلام کرد که هانت برای آنفلوآنزای رایج ، آنفلوآنزا A آزمایش شده است .,confirmed,تأیید,تأیید کرد,تأیید کرد,"['تأیید', 'کرد']",6,7,32,41,"[3, 3]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+6,event-4,patient,ss-6,"The Queensland club confirmed on its Web site that full-back Karmichael Hunt was being tested for the virus , while the sport &apos;s governing body , the National Rugby League ( NRL ) , said Hunt had tested positive for the common flu , influenza A.",باشگاه کویینزلند در وب سایت خود تأیید کرد که کارمیک هانت در حال آزمایش برای این ویروس است ، در حالی که تیم حاکم بر ورزش ، لیگ ملی راگبی ( NR ) ، اعلام کرد که هانت برای آنفلوآنزای رایج ، آنفلوآنزا A آزمایش شده است .,its Web site,سایت,وب سایت خود,وب سایت خود,"['وب', 'سایت', 'خود']",3,5,20,31,"[5, 7]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+6,event-27,patient,ss-13,"The Queensland club confirmed on its Web site that full-back Karmichael Hunt was being tested for the virus , while the sport &apos;s governing body , the National Rugby League ( NRL ) , said Hunt had tested positive for the common flu , influenza A.",باشگاه کویینزلند در وب سایت خود تأیید کرد که کارمیک هانت در حال آزمایش برای این ویروس است ، در حالی که تیم حاکم بر ورزش ، لیگ ملی راگبی ( NR ) ، اعلام کرد که هانت برای آنفلوآنزای رایج ، آنفلوآنزا A آزمایش شده است .,full-back Karmichael Hunt,که کارمیک هانت,کارمیک هانت,,[],0,0,0,0,"[9, 11]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+6,event-28,patient,ss-13,"The Queensland club confirmed on its Web site that full-back Karmichael Hunt was being tested for the virus , while the sport &apos;s governing body , the National Rugby League ( NRL ) , said Hunt had tested positive for the common flu , influenza A.",باشگاه کویینزلند در وب سایت خود تأیید کرد که کارمیک هانت در حال آزمایش برای این ویروس است ، در حالی که تیم حاکم بر ورزش ، لیگ ملی راگبی ( NR ) ، اعلام کرد که هانت برای آنفلوآنزای رایج ، آنفلوآنزا A آزمایش شده است .,full-back Karmichael Hunt,که کارمیک هانت,کارمیک هانت,,[],0,0,0,0,"[9, 11]"
1161595d-23a9-59f3-8aeb-ddab8ce19471+6,event-5,agent,ss-7,"The Queensland club confirmed on its Web site that full-back Karmichael Hunt was being tested for the virus , while the sport &apos;s governing body , the National Rugby League ( NRL ) , said Hunt had tested positive for the common flu , influenza A.",باشگاه کویینزلند در وب سایت خود تأیید کرد که کارمیک هانت در حال آزمایش برای این ویروس است ، در حالی که تیم حاکم بر ورزش ، لیگ ملی راگبی ( NR ) ، اعلام کرد که هانت برای آنفلوآنزای رایج ، آنفلوآنزا A آزمایش شده است .,the sport &apos;s governing body,که تیم,تیم حاکم بر ورزش,تیم حاکم بر ورزش,"['تیم', 'حاکم', 'بر', 'ورزش']",22,25,103,119,"[20, 24]"
1c43e469-a33c-5d19-983b-e1a06868092d+7,event-18,patient,ss-10,"Another car bomb exploded among shops and take-away restaurants in central Kut , 160 kilometers ( 100 miles ) southeast of Baghdad .",بمب دیگری در میان مغازه ها و رستوران های سیار در مرکز کوت ، در ۱۶۰ کیلومتری ( ۱۰۰ مایلی ) جنوب شرقی بغداد منفجر شد .,shops,مغازه,مغازه‌ها,مغازه ها,"['مغازه', 'ها']",4,5,18,26,"[5, 5]"
27564eb5-9d70-5cfe-85be-d060b3f8acab+1,event-12,patient,ss-3,Victor Willoughby is the 11th of the country ’ s 120 doctors to die during the outbreak,ویکتور وسلی یازدهمین پزشک کشور است که در طول شیوع بیماری فوت کرده است .,the country ’ s 120 doctors,در طول شیوع بیماری,پزشک کشور است که در طول شیوع بیماری فوت کرده‌است .,,[],0,0,0,0,"[6, 11]"
297c8019-b2d4-5b5a-b583-d1fab158e907+8,event-14,patient,ss-7,Earlier this month an independent investigation rejected the government &apos;s account of events .,در اوایل این ماه یک تحقیق مستقل ، گزارش دولت از وقایع را رد کرد .,the government,، گزارش دولت,دولت,دولت,['دولت'],9,9,40,44,"[7, 8]"
297c8019-b2d4-5b5a-b583-d1fab158e907+8,event-4,agent,ss-7,Earlier this month an independent investigation rejected the government &apos;s account of events .,در اوایل این ماه یک تحقیق مستقل ، گزارش دولت از وقایع را رد کرد .,the government,، گزارش دولت,دولت,دولت,['دولت'],9,9,40,44,"[7, 8]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+5,event-34,patient,ss-50,"The prime minister was tested for the coronavirus as a precaution , his office said on Sunday .",دفتر او روز یکشنبه اعلام کرد که نخست وزیر برای پیشگیری از ویروس کرون آزمایش شده است .,The prime minister,که نخست وزیر,نخست‌وزیر,نخست وزیر,"['نخست', 'وزیر']",7,8,32,41,"[0, 2]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+5,event-6,agent,ss-7,"The prime minister was tested for the coronavirus as a precaution , his office said on Sunday .",دفتر او روز یکشنبه اعلام کرد که نخست وزیر برای پیشگیری از ویروس کرون آزمایش شده است .,his office,دفتر,دفتر او,دفتر او,"['دفتر', 'او']",0,1,0,7,"[12, 13]"
2ab255c8-c8b4-52d0-82fe-4151fa7e74f8+5,event-6,anchor,ss-20,"The prime minister was tested for the coronavirus as a precaution , his office said on Sunday .",دفتر او روز یکشنبه اعلام کرد که نخست وزیر برای پیشگیری از ویروس کرون آزمایش شده است .,said,اعلام,اعلام کرد,اعلام کرد,"['اعلام', 'کرد']",4,5,19,28,"[14, 14]"
2c730abd-af7f-5cb8-b3d2-c19d2b1eeb90+3,event-4,agent,ss-6,"On Saturday , the office of the Kurdistan region ’ s president , Massoud Barzani , said it was “ saddened ” by Mr. Osman ’ s killing , while the regional government described it as “ a heinous crime designed to undermine the security of the region . ”",در روز شنبه ، دفتر رئیس جمهور کردستان ، مسعود بارزانی ، گفت که از قتل آقای عثمان « ناراحت » است ، در حالی که دولت منطقه آن را « جنایت فجیعی که برای تضعیف امنیت منطقه طراحی شده » توصیف کرد .,the office of the Kurdistan region ’ s president,، دفتر رئیس,دفتر رئیس‌جمهور کردستان,دفتر رئیس جمهور کردستان,"['دفتر', 'رئیس', 'جمهور', 'کردستان']",4,7,14,37,"[3, 11]"
2c730abd-af7f-5cb8-b3d2-c19d2b1eeb90+3,event-5,agent,ss-7,"On Saturday , the office of the Kurdistan region ’ s president , Massoud Barzani , said it was “ saddened ” by Mr. Osman ’ s killing , while the regional government described it as “ a heinous crime designed to undermine the security of the region . ”",در روز شنبه ، دفتر رئیس جمهور کردستان ، مسعود بارزانی ، گفت که از قتل آقای عثمان « ناراحت » است ، در حالی که دولت منطقه آن را « جنایت فجیعی که برای تضعیف امنیت منطقه طراحی شده » توصیف کرد .,the regional government,دولت,دولت منطقه,دولت منطقه,"['دولت', 'منطقه']",26,27,109,119,"[30, 32]"
2d037849-5f69-5973-a022-8398433d5a82+2,event-17,agent,ss-5,The demonstration ended with the remaining 20 protesters vacating the building at 1900 GMT on Thursday .,این تظاهرات با ۲۰ معترض باقی مانده در ساعت ۱۹۰۰ صبح روز پنج شنبه به پایان رسید .,the remaining 20 protesters,در ساعت ۱۹۰۰,۲۰ معترض باقی‌مانده,۲۰ معترض باقی مانده,"['۲۰', 'معترض', 'باقی', 'مانده']",3,6,15,34,"[4, 7]"
2d037849-5f69-5973-a022-8398433d5a82+2,event-25,agent,ss-5,The demonstration ended with the remaining 20 protesters vacating the building at 1900 GMT on Thursday .,این تظاهرات با ۲۰ معترض باقی مانده در ساعت ۱۹۰۰ صبح روز پنج شنبه به پایان رسید .,the remaining 20 protesters,در ساعت ۱۹۰۰,,۲۰ معترض باقی مانده,"['۲۰', 'معترض', 'باقی', 'مانده']",3,6,15,34,"[4, 7]"
2d037849-5f69-5973-a022-8398433d5a82+2,event-25,anchor,ss-40,The demonstration ended with the remaining 20 protesters vacating the building at 1900 GMT on Thursday .,این تظاهرات با ۲۰ معترض باقی مانده در ساعت ۱۹۰۰ صبح روز پنج شنبه به پایان رسید .,vacating,به پایان رسید,,,[],0,0,0,0,"[8, 8]"
2dbcd20a-372d-5041-9649-c4e906509bbe+5,event-19,agent,ss-7,Prosecutors had originally asked for an 18-year prison term and a fine of 32bn rupiah .,دادستان ها در ابتدا خواستار ۱۸ سال زندان و جریمه ۳۲ میلیارد روپیه بودند .,Prosecutors,دادستان,دادستان‌ها,دادستان ها,"['دادستان', 'ها']",0,1,0,10,"[0, 0]"
2dbcd20a-372d-5041-9649-c4e906509bbe+5,event-19,anchor,ss-33,Prosecutors had originally asked for an 18-year prison term and a fine of 32bn rupiah .,دادستان ها در ابتدا خواستار ۱۸ سال زندان و جریمه ۳۲ میلیارد روپیه بودند .,Prosecutors,دادستان,دادستان‌ها,دادستان ها,"['دادستان', 'ها']",0,1,0,10,"[0, 0]"
2dbcd20a-372d-5041-9649-c4e906509bbe+5,event-3,agent,ss-7,Prosecutors had originally asked for an 18-year prison term and a fine of 32bn rupiah .,دادستان ها در ابتدا خواستار ۱۸ سال زندان و جریمه ۳۲ میلیارد روپیه بودند .,Prosecutors,دادستان,دادستان‌ها,دادستان ها,"['دادستان', 'ها']",0,1,0,10,"[0, 0]"
2dbcd20a-372d-5041-9649-c4e906509bbe+8,event-20,agent,ss-7,"Prosecutors said Djoko owned more than 25 properties on Java Island and the resort island of Bali , bought under his name , and those of his three wives and other relatives .",دادستان ها می گویند که جاکو مالک بیش از ۲۵ ملک در جزیره جاوه و جزیره تفریحی بالی است که تحت نام او و سه همسر و خویشاوندانش خریداری شده است .,Prosecutors,دادستان,دادستان‌ها,دادستان ها,"['دادستان', 'ها']",0,1,0,10,"[0, 0]"
2dbcd20a-372d-5041-9649-c4e906509bbe+8,event-20,anchor,ss-34,"Prosecutors said Djoko owned more than 25 properties on Java Island and the resort island of Bali , bought under his name , and those of his three wives and other relatives .",دادستان ها می گویند که جاکو مالک بیش از ۲۵ ملک در جزیره جاوه و جزیره تفریحی بالی است که تحت نام او و سه همسر و خویشاوندانش خریداری شده است .,Prosecutors,دادستان,دادستان‌ها,دادستان ها,"['دادستان', 'ها']",0,1,0,10,"[0, 0]"
2dbcd20a-372d-5041-9649-c4e906509bbe+8,event-5,agent,ss-7,"Prosecutors said Djoko owned more than 25 properties on Java Island and the resort island of Bali , bought under his name , and those of his three wives and other relatives .",دادستان ها می گویند که جاکو مالک بیش از ۲۵ ملک در جزیره جاوه و جزیره تفریحی بالی است که تحت نام او و سه همسر و خویشاوندانش خریداری شده است .,Prosecutors,دادستان,دادستان‌ها,دادستان ها,"['دادستان', 'ها']",0,1,0,10,"[0, 0]"
2dbcd20a-372d-5041-9649-c4e906509bbe+8,event-5,anchor,ss-19,"Prosecutors said Djoko owned more than 25 properties on Java Island and the resort island of Bali , bought under his name , and those of his three wives and other relatives .",دادستان ها می گویند که جاکو مالک بیش از ۲۵ ملک در جزیره جاوه و جزیره تفریحی بالی است که تحت نام او و سه همسر و خویشاوندانش خریداری شده است .,said,گویند,می‌گویند,می گویند,"['می', 'گویند']",2,3,11,19,"[1, 1]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+6,event-16,patient,ss-7,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,the zoo,، مقامات باغ وحش,باغ,باغ وحش,"['باغ', 'وحش']",9,10,38,45,"[9, 10]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+6,event-16,patient,ss-8,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,zoo safari,وحش,,,[],0,0,0,0,"[12, 13]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+6,event-16,patient,ss-9,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,botanical garden,باغ,باغ وحش,,[],0,0,0,0,"[15, 16]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+6,event-3,patient,ss-5,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,a howler monkey,یک میمون,یک میمون جیغ‌کش,یک میمون جیغ کش,"['یک', 'میمون', 'جیغ', 'کش']",18,21,71,86,"[18, 20]"
34e0aba8-cf8d-5af5-a376-226c9c08280f+6,event-9,patient,ss-5,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,a howler monkey,یک میمون,,یک میمون جیغ کش,"['یک', 'میمون', 'جیغ', 'کش']",18,21,71,86,"[18, 20]"
