doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,Saakashvili says the territories are being artificially sustained by Moscow in an attempt to maintain Russian influence in the ex-Soviet region .,ساوخاشویلی می گوید که در تلاش برای حفظ نفوذ روسیه در منطقه شوروی سابق ، این سرزمین ها به طور مصنوعی توسط مسکو نگهداری می شوند .,the ex-Soviet region,منطقه شوروی سابق,"['منطقه', 'شوروی', 'سابق']",11,13,53,69
,,,,"Georgia has promised to regain control of Abkhazia , which broke away from the ex-Soviet republic after a 1992-1993 war in which several thousand people died and 250,000 people were forced from their homes .",گرجستان به بازپس گیری آبخازیا قول داده است ، که پس از جنگ ۱۹۹۳ – ۱۹۹۲ که در آن چندین هزار نفر کشته و ۲۵۰ هزار نفر از خانه های خود بیرون رانده شدند ، از جمهوری سابق شوروی جدا شد .,control,بازپس گیری,"['بازپس', 'گیری']",2,3,11,21
,,,,"Georgia has promised to regain control of Abkhazia , which broke away from the ex-Soviet republic after a 1992-1993 war in which several thousand people died and 250,000 people were forced from their homes .",گرجستان به بازپس گیری آبخازیا قول داده است ، که پس از جنگ ۱۹۹۳ – ۱۹۹۲ که در آن چندین هزار نفر کشته و ۲۵۰ هزار نفر از خانه های خود بیرون رانده شدند ، از جمهوری سابق شوروی جدا شد .,which,که,['که'],9,9,45,47
,,,,"Georgia has promised to regain control of Abkhazia , which broke away from the ex-Soviet republic after a 1992-1993 war in which several thousand people died and 250,000 people were forced from their homes .",گرجستان به بازپس گیری آبخازیا قول داده است ، که پس از جنگ ۱۹۹۳ – ۱۹۹۲ که در آن چندین هزار نفر کشته و ۲۵۰ هزار نفر از خانه های خود بیرون رانده شدند ، از جمهوری سابق شوروی جدا شد .,broke away,جدا شد,"['جدا', 'شد']",39,40,170,176
,,,,"Georgia has promised to regain control of Abkhazia , which broke away from the ex-Soviet republic after a 1992-1993 war in which several thousand people died and 250,000 people were forced from their homes .",گرجستان به بازپس گیری آبخازیا قول داده است ، که پس از جنگ ۱۹۹۳ – ۱۹۹۲ که در آن چندین هزار نفر کشته و ۲۵۰ هزار نفر از خانه های خود بیرون رانده شدند ، از جمهوری سابق شوروی جدا شد .,the ex-Soviet republic,جمهوری سابق شوروی,"['جمهوری', 'سابق', 'شوروی']",36,38,152,169
,,,,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,Georgian troops,نیروهای گرجی,"['نیروهای', 'گرجی']",0,1,0,12
,,,,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,fled,فرار کردند,"['فرار', 'کردند']",8,9,38,48
,,,,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,the EU,اتحادیه اروپا,"['اتحادیه', 'اروپا']",12,13,56,69
,,,,"The territory has not been recognised internationally , with the EU saying Georgia should not be broken up .",این سرزمین در سطح بین المللی به رسمیت شناخته نشده است ، اتحادیه اروپا می گوید گرجستان نباید تقسیم شود .,saying,می گوید,"['می', 'گوید']",14,15,70,77
,,,,"He was reported by the Interfax news agency as saying : &quot; Despite the fact that Georgia tried everything to frighten the local population in Gali , people are going to the polls and participating . &quot;",او توسط خبرگزاری اینترفکس گزارش شده است : ' علی رغم این واقعیت که گرجستان همه چیز را برای ترساندن مردم محلی در گالی انجام داده است ، مردم در حال شرکت در انتخابات و شرکت در آن هستند .,He,او,['او'],0,0,0,2
,,,,"He was reported by the Interfax news agency as saying : &quot; Despite the fact that Georgia tried everything to frighten the local population in Gali , people are going to the polls and participating . &quot;",او توسط خبرگزاری اینترفکس گزارش شده است : ' علی رغم این واقعیت که گرجستان همه چیز را برای ترساندن مردم محلی در گالی انجام داده است ، مردم در حال شرکت در انتخابات و شرکت در آن هستند .,the Interfax news agency,خبرگزاری اینترفکس,"['خبرگزاری', 'اینترفکس']",2,3,8,25
,,,,"He was reported by the Interfax news agency as saying : &quot; Despite the fact that Georgia tried everything to frighten the local population in Gali , people are going to the polls and participating . &quot;",او توسط خبرگزاری اینترفکس گزارش شده است : ' علی رغم این واقعیت که گرجستان همه چیز را برای ترساندن مردم محلی در گالی انجام داده است ، مردم در حال شرکت در انتخابات و شرکت در آن هستند .,saying,,[],0,0,0,0
,,,,"He was reported by the Interfax news agency as saying : &quot; Despite the fact that Georgia tried everything to frighten the local population in Gali , people are going to the polls and participating . &quot;",او توسط خبرگزاری اینترفکس گزارش شده است : ' علی رغم این واقعیت که گرجستان همه چیز را برای ترساندن مردم محلی در گالی انجام داده است ، مردم در حال شرکت در انتخابات و شرکت در آن هستند .,the local population,مردم محلی,"['مردم', 'محلی']",20,21,98,107
,,,,"But Paata Shamugia , a protest leader and an official appointed by Tbilisi for the Gali district , disputed that the voting was going ahead successfully .",اما پاتا شموگا ، یک رهبر معترض و یک مقام رسمی منصوب شده از تفلیس برای منطقه گالی ، در مورد این که رای گیری با موفقیت انجام می شود ، اختلاف نظر دارد .,disputed,اختلاف نظر دارد,"['اختلاف', 'نظر', 'دارد']",31,33,132,147
,,,,"But Paata Shamugia , a protest leader and an official appointed by Tbilisi for the Gali district , disputed that the voting was going ahead successfully .",اما پاتا شموگا ، یک رهبر معترض و یک مقام رسمی منصوب شده از تفلیس برای منطقه گالی ، در مورد این که رای گیری با موفقیت انجام می شود ، اختلاف نظر دارد .,voting,رای گیری,"['رای', 'گیری']",23,24,98,106
,,,,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,blasts,بمب های,"['بمب', 'های']",0,1,0,7
,,,,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,kill,می کشند,"['می', 'کشند']",10,11,43,50
,,,,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,six police officers,شش افسر پلیس,"['شش', 'افسر', 'پلیس']",13,15,58,70
,,,,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,a civilian,یک غیرنظامی,"['یک', 'غیرنظامی']",17,18,73,84
,,,,"Two bombs killed six police officers and a civilian on Friday , according to Egyptian state media .",بر اساس گزارش های رسانه های مصر ، در روز جمعه دو بمبگذاری شش افسر پلیس و یک غیرنظامی کشته شدند .,Egyptian state media,رسانه های مصر,"['رسانه', 'های', 'مصر']",4,6,18,31
,,,,All 224 people aboard died .,همه ۲۲۴ نفر در کشتی کشته شدند .,died,کشته شدند,"['کشته', 'شدند']",5,6,20,29
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,,[],0,0,0,0
,,,,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56
,,,,"One bomb went off in Giza &apos;s Haram district on the street leading to the pyramids , killing the officers and wounding three others , state-owned Al-Ahram newspaper reported .",یکی از بمب ها در محله رم در خیابان منتهی به اهرام مصر منفجر شد و افسران را کشت و سه نفر دیگر را زخمی کرد .,bomb,,[],0,0,0,0
,,,,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34
,,,,There was no immediate credible claim of responsibility for either bombing .,هیچ ادعای معتبری مبنی بر مسئولیت فوری برای بمب گذاری ها وجود ندارد .,bombing,بمب گذاری ها,"['بمب', 'گذاری', 'ها']",8,10,43,55
,,,,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,Mexico police,پلیس مکزیک,"['پلیس', 'مکزیک']",0,1,0,10
,,,,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,their own commander,فرمانده خود,"['فرمانده', 'خود']",2,3,11,22
,,,,"&quot; We risk our lives , we leave families behind and it &apos;s the fault of those officers that we go down , &quot; he said .",او می گوید : ' ما زندگی خود را به خطر می اندازیم ، خانواده هایمان را پشت سر می گذاریم و این تقصیر آن افسران است که ما پایین می آییم .,said,می گوید,"['می', 'گوید']",1,2,3,10
,,,,"About 5,000 federal police officers were deployed to Ciudad Juarez in April .",حدود ۵۰۰۰ مأمور پلیس فدرال در آوریل به سیوداد سالوادور مستقر شدند .,"About 5,000 federal police officers",حدود ۵۰۰۰ مأمور پلیس فدرال,"['حدود', '۵۰۰۰', 'مأمور', 'پلیس', 'فدرال']",0,4,0,26
,,,,More than 200 federal police agents raided the hotel where their commander was staying and accused him of planting drugs on police officers to blackmail them into carrying out extortion .,بیش از ۲۰۰ مأمور پلیس فدرال به هتلی که فرمانده آن ها در آن اقامت داشت حمله کردند و او را متهم به کاشتن مواد مخدر به افسران پلیس کردند تا آن ها را به اخاذی تهدید کنند .,More than 200 federal police agents,بیش از ۲۰۰ مأمور پلیس فدرال,"['بیش', 'از', '۲۰۰', 'مأمور', 'پلیس', 'فدرال']",0,5,0,27
,,,,More than 200 federal police agents raided the hotel where their commander was staying and accused him of planting drugs on police officers to blackmail them into carrying out extortion .,بیش از ۲۰۰ مأمور پلیس فدرال به هتلی که فرمانده آن ها در آن اقامت داشت حمله کردند و او را متهم به کاشتن مواد مخدر به افسران پلیس کردند تا آن ها را به اخاذی تهدید کنند .,police officers,افسران پلیس,"['افسران', 'پلیس']",27,28,116,127
,,,,More than 200 federal police agents raided the hotel where their commander was staying and accused him of planting drugs on police officers to blackmail them into carrying out extortion .,بیش از ۲۰۰ مأمور پلیس فدرال به هتلی که فرمانده آن ها در آن اقامت داشت حمله کردند و او را متهم به کاشتن مواد مخدر به افسران پلیس کردند تا آن ها را به اخاذی تهدید کنند .,blackmail,تهدید کنند,"['تهدید', 'کنند']",36,37,155,165
,,,,Ciudad Juarez is the most violent city in Mexico and corruption is rife .,سیوداد رودریگز خشن ترین شهر مکزیک است و فساد بسیار زیاد است .,violent,خشن ترین,"['خشن', 'ترین']",2,3,15,23
,,,,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,say,می گویند,"['می', 'گویند']",10,11,38,46
,,,,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,Tens of thousands of Romanians,ده ها هزار رومانیایی,"['ده', 'ها', 'هزار', 'رومانیایی']",0,3,0,20
,,,,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,marched,راهپیمایی کردند,"['راهپیمایی', 'کردند']",14,15,72,87
,,,,Tens of thousands of Romanians marched through heavy snow in Bucharest on Saturday in protest against proposed laws that critics say will make it harder to prosecute crime and high-level corruption .,ده ها هزار رومانیایی در روز شنبه در اعتراض به قوانین پیشنهادی در بخارست راهپیمایی کردند که به گفته منتقدان تعقیب جرایم و فساد در سطح بالا سخت تر می شود .,high-level,سطح بالا,"['سطح', 'بالا']",25,26,129,137
,,,,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,"An estimated 50,000 people",تقریباً ۵۰ ٬ ۰۰۰ نفر,"['تقریباً', '۵۰', '٬', '۰۰۰', 'نفر']",0,4,0,20
,,,,"An estimated 50,000 people marched towards parliament , blowing whistles , waving flags and chanting , “ thieves ” .",تقریباً ۵۰ ٬ ۰۰۰ نفر در حالی که سوت می زدند ، پرچم ها را تکان می دادند و شعار می دادند ، به سمت پارلمان رفتند .,thieves,,[],0,0,0,0
,,,,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,The left-wing government,دولت چپ گرا,"['دولت', 'چپ', 'گرا']",0,2,0,11
,,,,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,the European Commission,کمیسیون اروپا,"['کمیسیون', 'اروپا']",7,8,29,42
,,,,"The left-wing government pushed through a judicial overhaul through parliament in December , despite criticism from the European Commission , the US state department , thousands of magistrates and the centrist president , Klaus Iohannis .",دولت چپ گرا ، علی رغم انتقاد کمیسیون اروپا ، وزارت امور خارجه آمریکا ، هزاران قاضی و رئیس جمهور میانه رو ، کلاوس یوانس ، اصلاحات قضایی را در پارلمان به پیش برد .,the US state department,وزارت امور خارجه آمریکا,"['وزارت', 'امور', 'خارجه', 'آمریکا']",10,13,45,68
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,say,می گویند,"['می', 'گویند']",1,2,8,16
,,,,"Critics say the bills would weaken judicial independence and they have been challenged in the constitutional court , where they await a ruling .",منتقدان می گویند که این لایحه استقلال قضایی را تضعیف می کند و آن ها در دادگاه قانون اساسی به چالش کشیده شده اند ، جایی که منتظر حکم هستند .,the constitutional court,دادگاه قانون اساسی,"['دادگاه', 'قانون', 'اساسی']",16,18,71,89
,,,,Australian swine flu spike could force WHO pandemic declaration,افزایش آنفولانزای خوکی در استرالیا می تواند باعث اعلام همه گیری جهانی شود .,Australian swine flu,آنفولانزای خوکی در استرالیا,"['آنفولانزای', 'خوکی', 'در', 'استرالیا']",1,4,7,34
,,,,Australian swine flu spike could force WHO pandemic declaration,افزایش آنفولانزای خوکی در استرالیا می تواند باعث اعلام همه گیری جهانی شود .,pandemic,همه گیری جهانی,"['همه', 'گیری', 'جهانی']",9,11,55,69
,,,,Australian rugby league star Karmichael Hunt is one of several players being tested for the H1N1 virus .,ستاره لیگ راگبی استرالیا کارمیک هانت یکی از چندین بازیکن تست شده برای ویروس H1N1 است .,Australian rugby league star Karmichael Hunt,ستاره لیگ راگبی استرالیا کارمیک هانت,"['ستاره', 'لیگ', 'راگبی', 'استرالیا', 'کارمیک', 'هانت']",0,5,0,36
,,,,"With over 26,000 H1N1 cases worldwide , the WHO could move to Phase 6 , the highest on its pandemic alert system .",با بیش از ۲۶ ٬ ۰۰۰ مورد H1N1 در سراسر جهان ، سازمان بهداشت جهانی می تواند به فاز ۶ ، بالاترین در سیستم هشدار همه گیری جهانی خود ، حرکت کند .,"26,000 H1N1 cases",۲۶ ٬ ۰۰۰ مورد,"['۲۶', '٬', '۰۰۰', 'مورد']",3,6,10,23
,,,,"We do not want people to overly panic , &quot; Keiji Fukuda , WHO &apos;s Assistant Director General , told ABC .",کیجی فوکودا ، معاون مدیر کل سازمان بهداشت جهانی ، به ای بی سی گفت : ' ما نمی خواهیم مردم بیش از حد بترسند .,ABC,ای بی سی,"['ای', 'بی', 'سی']",11,13,53,61
,,,,French Foreign Ministry said that its embassy is attentive to the situation of Christians and religious minorities in Algeria .,وزارت امور خارجه فرانسه گفت که سفارت آن ها به وضعیت مسیحیان و اقلیت های مذهبی در الجزایر توجه دارد .,French Foreign Ministry,وزارت امور خارجه فرانسه,"['وزارت', 'امور', 'خارجه', 'فرانسه']",0,3,0,23
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,The religious affairs ’ adviser,مشاور امور مذهبی,"['مشاور', 'امور', 'مذهبی']",0,2,0,16
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,several Protestant officials,چند مقام رسمی پروتستان,"['چند', 'مقام', 'رسمی', 'پروتستان']",7,10,33,55
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,waxing,,[],0,0,0,0
,,,,"“ The religious affairs ’ adviser in the Quai d ’ Orsay met with several Protestant officials and talked with them about the difficulties which they face in Algeria from closing and waxing churches , fines , and prosecutions against missionaries , pressures , and intimidation ” .",مشاور امور مذهبی در کوی اورسی با چند مقام رسمی پروتستان ملاقات کرد و با آن ها در مورد مشکلاتی که در الجزایر با آن ها مواجه می شوند ، از جمله بسته شدن کلیساها ، پرداخت جریمه ها و تعقیب علیه مبلغان ، فشارهای سیاسی و ارعاب صحبت کرد .,churches,کلیساها,['کلیساها'],34,34,150,157
,,,,"French Ministry of Europe and Foreign Affairs said , in response to parliamentary accountability dated January 15 , which informed copy is available to Echorouk , that its embassy in Algeria is informed about the situation of religious minorities and is aware of this situation .",وزارت اروپا و امور خارجه فرانسه در پاسخ به بیانیه مجلس مورخ ۱۵ ژانویه که نسخه ای از آن برای اکرووک در دسترس است ، گفت که سفارت فرانسه در الجزایر از وضعیت اقلیت های مذهبی آگاه است و از این وضعیت آگاه است .,accountability,بیانیه,['بیانیه'],9,9,43,49
,,,,"French Ministry of Europe and Foreign Affairs said , in response to parliamentary accountability dated January 15 , which informed copy is available to Echorouk , that its embassy in Algeria is informed about the situation of religious minorities and is aware of this situation .",وزارت اروپا و امور خارجه فرانسه در پاسخ به بیانیه مجلس مورخ ۱۵ ژانویه که نسخه ای از آن برای اکرووک در دسترس است ، گفت که سفارت فرانسه در الجزایر از وضعیت اقلیت های مذهبی آگاه است و از این وضعیت آگاه است .,its,,[],0,0,0,0
,,,,French FM stated that France remains very committed to the freedom of belief and thought that is contained in the Universal Declaration of Human Rights .,رادیو بین المللی فرانسه اعلام کرد که فرانسه به آزادی باور و اندیشه ای که در اعلامیه جهانی حقوق بشر وجود دارد بسیار متعهد است .,French FM,رادیو فرانسه,"['رادیو', 'فرانسه']",0,3,0,23
,,,,French FM stated that France remains very committed to the freedom of belief and thought that is contained in the Universal Declaration of Human Rights .,رادیو بین المللی فرانسه اعلام کرد که فرانسه به آزادی باور و اندیشه ای که در اعلامیه جهانی حقوق بشر وجود دارد بسیار متعهد است .,stated,اعلام کرد,"['اعلام', 'کرد']",4,5,24,33
,,,,"The French Foreign Ministry explained that it respects the sovereignty of Algeria , which is responsible for managing what it deems appropriate to practice religion on its territory , but France , in cooperation with its European partners , will not miss the opportunity to address the issue of the situation of religious minorities with the Algerian authorities .",وزارت امور خارجه فرانسه توضیح داد که به حاکمیت الجزایر احترام می گذارد که مسئول مدیریت آن چیزی است که آن را مناسب می داند تا در قلمرو خود به دین بپردازد ، اما فرانسه با همکاری شرکای اروپایی اش فرصت رسیدگی به مسئله اقلیت های مذهبی را با مقامات الجزایر از دست نخواهد داد .,it,,[],0,0,0,0
,,,,"The French Foreign Ministry explained that it respects the sovereignty of Algeria , which is responsible for managing what it deems appropriate to practice religion on its territory , but France , in cooperation with its European partners , will not miss the opportunity to address the issue of the situation of religious minorities with the Algerian authorities .",وزارت امور خارجه فرانسه توضیح داد که به حاکمیت الجزایر احترام می گذارد که مسئول مدیریت آن چیزی است که آن را مناسب می داند تا در قلمرو خود به دین بپردازد ، اما فرانسه با همکاری شرکای اروپایی اش فرصت رسیدگی به مسئله اقلیت های مذهبی را با مقامات الجزایر از دست نخواهد داد .,its European partners,شرکای اروپایی اش,"['شرکای', 'اروپایی', 'اش']",37,39,176,192
