doc_id,event_id,ann_type,ss-id,source_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
376bd536-b2b9-5b56-9558-0eafcd4e09e0+0,event-1,patient,ss-1,Six immigration officers,شش افسر مهاجر در کوچینگ به رشوه خواری محکوم شدند .,شش افسر مهاجر,"['شش', 'افسر', 'مهاجر']",0,2,0,13,"[0, 2]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+1,event-14,agent,ss-15,Kuching &apos;s Special Court for Corruption,دادگاه ویژه پاکستان,,[],0,0,0,0,"[6, 11]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+12,event-25,agent,ss-27,MACC,خود,,[],0,0,0,0,"[10, 10]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+4,event-16,patient,ss-2,The four remaining accused,,چهار متهم باقی‌مانده,"['چهار', 'متهم', 'باقی', 'مانده']",0,3,0,20,"[0, 3]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+5,event-5,agent,ss-4,someone,,آن‌ها,"['آن', 'ها']",30,31,135,140,"[32, 32]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+6,event-21,agent,ss-5,The Malaysian Anti-Corruption Commission ( MACC ) prosecution team,,کمیسیون مبارزه با فساد مالی مالزی ( MAC ),"['کمیسیون', 'مبارزه', 'با', 'فساد', 'مالی', 'مالزی', '(', 'MAC', ')']",0,8,0,41,"[0, 8]"
376bd536-b2b9-5b56-9558-0eafcd4e09e0+9,event-11,anchor,ss-41,pleaded,کردند,درخواست,['درخواست'],11,11,52,59,"[10, 10]"
3981eac4-b8f5-534e-8b5a-ac150dfc29cb+3,event-5,anchor,ss-24,showed,اعلام,,[],0,0,0,0,"[24, 24]"
3a0d211a-4c05-583b-8acd-2180d21e672e+15,event-27,patient,ss-15,Mubarak,آپارتاید,,[],0,0,0,0,"[1, 1]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+3,event-1,anchor,ss-18,leave politics,انتخابات,,[],0,0,0,0,"[31, 32]"
3a402e86-bff8-5ad0-baff-3b497f37e4e0+5,event-7,anchor,ss-24,comment,چیزی بگوید,,[],0,0,0,0,"[8, 8]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+1,event-29,patient,ss-1,the eventual winner,,برنده نهایی,"['برنده', 'نهایی']",14,15,63,74,"[19, 21]"
3f4ec449-6dd1-505e-8c72-c8a4f8810c5d+10,event-27,patient,ss-20,the West Bank city of Hebron,شهر کرانه باختری رود اردن,,[],0,0,0,0,"[5, 10]"
44cdb100-1394-5921-8a1e-94c61161cbd4+1,event-17,agent,ss-12,his,,او,['او'],11,11,58,60,"[11, 11]"
4dac2187-d4c1-5375-b564-daa0cca80192+10,event-17,patient,ss-3,Mr Motallebi,آقای مصطفی‌بی,,[],0,0,0,0,"[12, 13]"
4dac2187-d4c1-5375-b564-daa0cca80192+11,event-7,anchor,ss-29,passed information,,ارائه کرده‌است,"['اطلاعاتی', 'ارائه', 'کرده', 'است']",8,29,142,156,"[9, 10]"
4dac2187-d4c1-5375-b564-daa0cca80192+11,event-7,patient,ss-17,high profile bloggers,,بلاگرهای برجسته,"['بلاگرهای', 'برجسته']",14,15,70,85,"[15, 17]"
4dac2187-d4c1-5375-b564-daa0cca80192+2,event-12,patient,ss-3,Iranian Sina Motallebi,,سینا موتالبی ایرانی,"['سینا', 'موتالبی', 'ایرانی']",0,2,0,19,"[0, 2]"
5178f231-5917-5d09-a9e5-d304c2c120c7+4,event-7,agent,ss-6,she,که,او,['او'],10,10,49,51,"[2, 2]"
529e5ee4-54cf-5060-8500-eaef95aa21c7+5,event-25,anchor,ss-40,demolition,بازسازی,تخریب,['تخریب'],27,27,110,115,"[28, 28]"
529e5ee4-54cf-5060-8500-eaef95aa21c7+5,event-26,anchor,ss-41,reconstruction,تخریب,بازسازی,['بازسازی'],25,25,100,107,"[30, 30]"
529e5ee4-54cf-5060-8500-eaef95aa21c7+7,event-17,patient,ss-5,"some 108,000 officials",,حدود ۱۰۸ ٬ ۰۰۰ مقام رسمی,"['حدود', '۱۰۸', '٬', '۰۰۰', 'مقام', 'رسمی']",14,19,58,82,"[5, 7]"
532cdbf5-856b-5151-b9d9-e50f52271ed4+5,event-29,anchor,ss-50,took the lives,جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت,جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت,"['جان', 'گرفت']",64,72,293,325,"[58, 60]"
5541ebba-e256-5ca1-ad39-91a97435aed7+0,event-1,agent,ss-3,The Burkinabe,بلغارستان,,[],0,0,0,0,"[0, 1]"
556438bf-a81f-51f9-914d-eb787524f964+5,event-12,agent,ss-13,Indignados,توهین,,[],0,0,0,0,"[7, 7]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+5,event-14,patient,ss-10,He,,او,['او'],0,0,0,2,"[0, 0]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+5,event-14,anchor,ss-24,sentence,,محکوم شد,"['محکوم', 'شد']",30,31,112,120,"[6, 6]"
5649f206-1cbc-513c-b4f5-4691ef254e0b+7,event-21,agent,ss-4,police,,پلیس,['پلیس'],17,17,73,77,"[25, 25]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+1,event-8,anchor,ss-25,attacked,توطئه,,[],0,0,0,0,"[12, 12]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+1,event-8,agent,ss-12,Al-Shabaab militants,شبه نظامیان القاعده,,[],0,0,0,0,"[19, 20]"
58a2364d-4fc5-5c5f-9544-bceb5ff86ad6+1,event-2,anchor,ss-19,told,اعلام کردند,,[],0,0,0,0,"[26, 26]"
58b9441d-0260-598f-bd1b-c9c91c8c83d6+2,event-30,anchor,ss-60,set up,راه,راه اندازی کرد,"['راه', 'اندازی', 'کرد']",15,17,73,87,"[4, 5]"
597a893d-1812-5124-b15c-45868b553f76+15,event-46,anchor,ss-115,outbreak,شیوع این بیماری,شیوع,['شیوع'],11,11,64,68,"[11, 11]"
671ce466-dc1b-5d38-ab64-b046caea1bfe+6,event-20,patient,ss-8,The latest victim,یکی از سخنگویان به نام کلی یاکوبک ، آخرین قربانی,آخرین قربانی,"['آخرین', 'قربانی']",8,9,36,48,"[0, 2]"
671ce466-dc1b-5d38-ab64-b046caea1bfe+6,event-7,agent,ss-22,spokeswoman Kelly Jakubek,,یکی از سخنگویان به نام کلی یاکوبک,"['یکی', 'از', 'سخنگویان', 'به', 'نام', 'کلی', 'یاکوبک']",0,6,0,33,"[25, 27]"
6aaa4574-3af7-5328-9df9-12bc0c99d8c1+3,event-2,patient,ss-10,it,حساب‌هایش,,[],0,0,0,0,"[7, 7]"
6aaa4574-3af7-5328-9df9-12bc0c99d8c1+6,event-35,patient,ss-13,His one-time finance director Dennis Lomas,,مدیر مالی سابق او ، دنیس لوئیس,"['مدیر', 'مالی', 'سابق', 'او', '،', 'دنیس', 'لوئیس']",0,6,0,30,"[0, 5]"
6aaa4574-3af7-5328-9df9-12bc0c99d8c1+9,event-24,anchor,ss-38,dishonesty,خیانت,عدم صداقت,"['عدم', 'صداقت']",12,13,53,62,"[33, 33]"
73235880-7f21-5967-ac6e-3dd58b843d26+0,event-3,patient,ss-1,Three,,سه نفر,"['سه', 'نفر']",0,1,0,6,"[0, 0]"
73235880-7f21-5967-ac6e-3dd58b843d26+4,event-15,patient,ss-5,more than 800,,بیش از ۸۰۰,"['بیش', 'از', '۸۰۰']",11,13,42,52,"[9, 11]"
73c62a2a-12ae-50ed-bb4a-354e1cd6cafa+0,event-37,anchor,ss-62,fires,شلیک می‌کند,,[],0,0,0,0,"[3, 3]"
7b4cfd1f-9f1f-5904-bf93-20b3deec2ef8+4,event-8,patient,ss-7,a three-year-old,,یک کودک سه ساله,"['یک', 'کودک', 'سه', 'ساله']",13,16,56,71,"[18, 19]"
7d036ee4-e375-58e4-b858-065a09296837+2,event-33,agent,ss-12,PD,,انتخابات,['انتخابات'],2,2,12,20,"[2, 2]"
7d036ee4-e375-58e4-b858-065a09296837+2,event-35,anchor,ss-52,run,پیشنهاد,,[],0,0,0,0,"[5, 5]"
7d036ee4-e375-58e4-b858-065a09296837+2,event-28,patient,ss-13,her,باراسچیو,,[],0,0,0,0,"[9, 9]"
864dc540-ef75-56eb-807e-948ae4d35162+8,event-14,anchor,ss-35,protest,اردوگاه,,[],0,0,0,0,"[21, 21]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+8,event-22,agent,ss-16,China Airlines,,خطوط هوایی چین,"['خطوط', 'هوایی', 'چین']",0,2,0,14,"[0, 1]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+8,event-22,patient,ss-12,all passengers,,همه مسافران,"['همه', 'مسافران']",6,7,28,39,"[4, 5]"
8f89a335-8cfd-59ce-89f8-3a5269dd2c9d+8,event-22,anchor,ss-39,wear face masks,,ماسک‌های صورت,"['ماسک', 'های', 'صورت']",9,11,45,58,"[9, 11]"
97bd1bd4-8a41-51e4-9130-d9b20977a37e+9,event-22,anchor,ss-40,falling support,حمایت از طلوع طلایی قبل از دور جدید انتخابات در ۱۷ ژوئن کاهش,کاهش یافته‌است,"['کاهش', 'یافته', 'است']",19,21,90,104,"[4, 5]"
98749ded-9acd-55cb-9bd0-df082f20fee5+4,event-17,anchor,ss-30,set off explosives,منفجره را در بخش زنان کلیسای سنت پیتر و سنت پل در قاهره بلافاصله منفجر کرد,مواد منفجره,"['مواد', 'منفجره']",21,22,91,102,"[16, 18]"
98749ded-9acd-55cb-9bd0-df082f20fee5+5,event-11,patient,ss-6,Five more of those,,پنج تن دیگر از,"['پنج', 'تن', 'دیگر', 'از']",0,3,0,14,"[0, 3]"
9e8e7689-0470-590f-aa95-5db2e90310d5+1,event-1,anchor,ss-23,called for,خواستار تظاهرات روزانه شدند,خواستار,['خواستار'],17,17,69,76,"[3, 4]"
a24c79a6-e169-5ed0-8ea5-d5eaa677969b+7,event-11,agent,ss-8,some of those,,برخی از,"['برخی', 'از']",18,19,86,93,"[10, 12]"
a24c79a6-e169-5ed0-8ea5-d5eaa677969b+7,event-21,anchor,ss-35,prosecutions,پرونده‌های,,[],0,0,0,0,"[34, 34]"
a482a16c-47cc-5625-ae6e-a6b0718bd098+0,event-5,agent,ss-2,Ebola,,ابولا,['ابولا'],3,3,18,23,"[0, 0]"
a482a16c-47cc-5625-ae6e-a6b0718bd098+0,event-5,anchor,ss-18,toll,,تعداد مبتلایان,"['تعداد', 'مبتلایان']",0,1,0,14,"[1, 1]"
a482a16c-47cc-5625-ae6e-a6b0718bd098+2,event-6,patient,ss-4,78,,۷۸,['۷۸'],17,17,79,81,"[11, 11]"
a482a16c-47cc-5625-ae6e-a6b0718bd098+2,event-6,anchor,ss-19,died,دست,جان خود را از دست داده‌اند,"['جان', 'خود', 'را', 'از', 'دست', 'داده', 'اند']",19,25,86,112,"[13, 13]"
a597d736-3015-53d9-a47d-09ab5187edcc+1,event-15,patient,ss-1,it,دولت تایلند,,[],0,0,0,0,"[15, 15]"
a597d736-3015-53d9-a47d-09ab5187edcc+3,event-10,anchor,ss-37,calling on,از مجلس علیا ، دادگاه‌ها و کمیسیون انتخابات می‌خواهند,می‌خواهند,"['می', 'خواهند']",23,24,109,118,"[10, 11]"
a597d736-3015-53d9-a47d-09ab5187edcc+4,event-16,patient,ss-19,her,یئونگ‌ولک,,[],0,0,0,0,"[15, 15]"
a813a8fa-2efc-5b7d-ac94-4b73fc9b71a3+3,event-30,patient,ss-7,all three,,هر سه نفر,"['هر', 'سه', 'نفر']",3,5,12,21,"[3, 4]"
a8c27333-43b2-5b8a-a331-9fee8c37c438+1,event-1,anchor,ss-15,said,سخنگوی,,[],0,0,0,0,"[39, 39]"
a8c27333-43b2-5b8a-a331-9fee8c37c438+7,event-3,anchor,ss-17,according,بنا,بنا به گفته,"['بنا', 'به', 'گفته']",0,2,0,11,"[25, 25]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+1,event-32,anchor,ss-89,barred entry,ورود مسافران کویت و بحرین به دلیل گسترش ویروس جدید کرونا را ممنوع,ممنوع کرد,"['ممنوع', 'کرد']",23,24,111,120,"[7, 8]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+1,event-33,anchor,ss-90,prohibiting travel,سفر به آن‌ها ممنوع,ممنوع شد,"['ممنوع', 'شد']",36,37,161,169,"[24, 25]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+13,event-20,patient,ss-28,"more than 2,700",,بیش از ۲ ٫ ۲۰۰ نفر,"['بیش', 'از', '۲', '٫', '۲۰۰', 'نفر']",33,38,140,158,"[28, 30]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+2,event-34,agent,ss-33,Health Minister Jaafar Allawi,,وزیر بهداشت جعفر آلوی,"['وزیر', 'بهداشت', 'جعفر', 'آلوی']",0,3,0,21,"[0, 3]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+2,event-34,patient,ss-7,Iraqi citizens,,شهروندان عراقی,"['شهروندان', 'عراقی']",9,10,44,58,"[9, 10]"
a9ddc7fe-a59b-5b65-a188-3a6e8cada5d6+2,event-34,anchor,ss-91,not allowed to travel,,اجازه ندارند,"['اجازه', 'ندارند']",11,12,59,71,"[13, 16]"
aaecf230-a8fd-569a-9e4f-02977513dd68+3,event-15,anchor,ss-24,pleaded,کرد,,[],0,0,0,0,"[12, 12]"
aaecf230-a8fd-569a-9e4f-02977513dd68+6,event-18,anchor,ss-27,ban,,ممنوع,['ممنوع'],18,18,74,79,"[13, 13]"
aaecf230-a8fd-569a-9e4f-02977513dd68+6,event-17,patient,ss-2,He,العدلی,,[],0,0,0,0,"[17, 17]"
ab221507-2e5e-5eff-b8c5-3ed5d3c3c71f+6,event-30,anchor,ss-48,fired,کرد,,[],0,0,0,0,"[10, 10]"
acbd122b-bfed-5ee7-b810-128fd817a951+2,event-22,agent,ss-3,many on high,,بسیاری از افراد در سطوح بالا,"['بسیاری', 'از', 'افراد', 'در', 'سطوح', 'بالا']",6,11,26,54,"[7, 9]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+16,event-26,anchor,ss-100,packed the streets,خیابان‌های بیروت به عنوان بخشی از تجمع گروه‌های شبه‌نظامی حزب‌الله تجمع,تجمع کردند,"['در', 'خیابان', 'های', 'تجمع', 'کردند']",5,21,105,115,"[6, 8]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+16,event-37,agent,ss-56,the militant group Hezbollah,,گروه‌های شبه‌نظامی حزب‌الله,"['گروه', 'های', 'شبه', 'نظامی', 'حزب', 'الله']",14,19,77,104,"[18, 21]"
bca478b9-c71b-5026-b974-d05a13ac4e4c+2,event-47,patient,ss-3,hundreds more,,صدها نفر دیگر,"['صدها', 'نفر', 'دیگر']",17,19,67,80,"[18, 19]"
bcbaa297-a22c-547c-9261-5fbbd7efd90a+2,event-22,patient,ss-6,10,,ده,['ده'],23,23,121,123,"[23, 23]"
bcbaa297-a22c-547c-9261-5fbbd7efd90a+4,event-5,anchor,ss-31,claimed responsibility,مسئولیت بمب‌گذاری در ۱۶ ژوئن در مقر پلیس ملی را بر عهده گرفت,بر عهده گرفت,"['بر', 'عهده', 'گرفت']",17,19,81,93,"[2, 3]"
be26c9e5-b25d-5691-80a0-1d0880396ac5+1,event-3,anchor,ss-20,announced,اعلام,,[],0,0,0,0,"[9, 9]"
bf31597a-b1d1-5497-bea9-080f5dbe1496+11,event-22,agent,ss-14,It,,این,['این'],0,0,0,3,"[0, 0]"
bf31597a-b1d1-5497-bea9-080f5dbe1496+11,event-22,anchor,ss-37,home,,قرار دارد,"['قرار', 'دارد']",7,8,40,49,"[2, 2]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+1,event-11,patient,ss-28,moderate elected president Mohamed Mursi,,محمد مورسی رئیس‌جمهور منتخب میانه رو,"['محمد', 'مورسی', 'رئیس', 'جمهور', 'منتخب', 'میانه', 'رو']",11,17,51,87,"[16, 20]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+3,event-27,patient,ss-2,The two wounded policemen,,دو پلیس زخمی,"['دو', 'پلیس', 'زخمی']",0,2,0,12,"[0, 3]"
c1a951c5-c2c8-5a10-b03d-e9751ec98631+8,event-6,agent,ss-18,the Egyptian affiliate of the Islamic State in Iraq and the Levant ( ISIL ) insurgents,,شاخه مصری دولت اسلامی عراق و شام ( داعش ),"['شاخه', 'اسلامی', 'عراق', 'و', 'شام', '(', 'داعش', ')']",3,12,12,53,"[3, 18]"
c252eb69-7f9d-513e-aeb8-320f03b14a88+0,event-14,patient,ss-1,D.C. Five,پنج دی سی » در پاکستان به اتهام ترور زندانی شد .,پنج دی سی,"['پنج', 'دی', 'سی']",1,3,2,11,"[1, 2]"
c252eb69-7f9d-513e-aeb8-320f03b14a88+2,event-22,patient,ss-1,the &quot; D.C. Five,پنج,,[],0,0,0,0,"[4, 7]"
c5cf1e61-f2cd-5ae7-829d-c85109b144ea+8,event-21,patient,ss-8,15 kampung chickens,,۱۵ مرغ کامانگ پونگ,"['۱۵', 'مرغ', 'کامانگ', 'پونگ']",23,26,110,128,"[22, 24]"
c8e9484f-1b54-58ed-9139-74db41d1bd6b+8,event-1,agent,ss-9,which,,که,['که'],20,20,103,105,"[19, 19]"
cd9e8a49-d3f4-51c7-b4c2-2703767c9add+4,event-9,agent,ss-10,his,القیاف,برادرانش,['برادرانش'],5,5,22,30,"[7, 7]"
dc12c567-099f-5a6d-96e6-7c5563458455+5,event-8,anchor,ss-24,added,می‌خواهد,,[],0,0,0,0,"[31, 31]"
e210e326-1f09-59f8-bc8c-0a69c8cd5055+0,event-13,anchor,ss-26,pushed,لگد زدند,هل دادند,"['هل', 'دادند']",47,48,210,218,"[24, 24]"
e5a497bd-7a34-5e7c-910d-8fab2c0cd3bb+2,event-14,anchor,ss-30,fast,اعتصاب,روزه,['روزه'],30,30,139,143,"[4, 4]"
e5a497bd-7a34-5e7c-910d-8fab2c0cd3bb+6,event-15,agent,ss-11,his,,اش,['اش'],11,11,53,55,"[8, 8]"
e6111897-b419-5f66-b95b-2286832670b0+2,event-12,anchor,ss-27,occurs,رخ,رخ می‌دهد,"['رخ', 'می', 'دهد']",58,60,265,274,"[28, 28]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+1,event-2,patient,ss-1,his,آل کسی اولویکاوف,وزارتش,['وزارتش'],8,8,38,44,"[10, 10]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+4,event-30,patient,ss-1,his,اولیاکایف,وزیرش,['وزیرش'],5,5,27,32,"[11, 11]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+4,event-9,agent,ss-13,state-owned oil giant Rosneft,,شرکت بزرگ نفتی روسی باچانف,"['شرکت', 'بزرگ', 'نفتی', 'روسی', 'باچانف']",12,16,64,90,"[20, 23]"
e9558c3b-932c-5c87-85ac-db9f6582c47f+4,event-9,patient,ss-10,smaller firm Bashneft,شرکت بزرگ نفتی روسی باچانف,,[],0,0,0,0,"[33, 35]"
e9e13860-1bb9-5cfd-bda5-8dd3785e9c74+3,event-9,agent,ss-11,CCC,کمیته,کمیته ارتباطات دولت,"['کمیته', 'ارتباطات', 'دولت']",3,5,16,35,"[8, 8]"
eeb788a4-3b63-554a-b05c-c8774bedee61+11,event-4,anchor,ss-26,sworn in,یاد,سوگند یاد کرد,"['سوگند', 'یاد', 'کرد']",13,15,58,71,"[9, 10]"
eeb788a4-3b63-554a-b05c-c8774bedee61+16,event-27,anchor,ss-49,gathered,گرد,گرد هم آمدیم,"['گرد', 'هم', 'آمدیم']",12,14,50,62,"[5, 5]"
eeb788a4-3b63-554a-b05c-c8774bedee61+17,event-11,agent,ss-9,journalists,,روزنامه‌نگارانی,"['روزنامه', 'نگارانی']",17,18,73,88,"[13, 13]"
f897f22c-45cf-5f41-a53b-6ec4e1594a09+5,event-24,anchor,ss-39,trials,دادگاه‌های,,[],0,0,0,0,"[4, 4]"
fb88fa3e-b00a-5125-9638-562fe9ee18cc+5,event-28,agent,ss-13,he,شده‌است,,[],0,0,0,0,"[3, 3]"
