doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,unsupervised_span,silver_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end,src_token_start_end
02b07905-fc8e-5aae-a233-741242b2f0ab+10,event-16,patient,ss-3,&quot; The Force Major Investigation Team carried out a full and thorough investigation into the death of Kevin Rogers and both the constabulary and the Crown Prosecution Service felt it was the correct decision to prosecute Susan Kenny with Mr Rogers &apos; murder .,تیم تحقیق اصلی نیرو تحقیقات کامل و جامعی را در مورد مرگ کوین راجرز انجام داد و دادگاه و سرویس دادستانی کل احساس کردند که این تصمیم درستی برای تعقیب سوزان کنی به اتهام قتل آقای راجرز است .,Susan Kenny,سوزان کنی,کنی,سوزان کنی,"['سوزان', 'کنی']",30,31,148,157,"[36, 37]"
02b07905-fc8e-5aae-a233-741242b2f0ab+10,event-26,agent,ss-3,&quot; The Force Major Investigation Team carried out a full and thorough investigation into the death of Kevin Rogers and both the constabulary and the Crown Prosecution Service felt it was the correct decision to prosecute Susan Kenny with Mr Rogers &apos; murder .,تیم تحقیق اصلی نیرو تحقیقات کامل و جامعی را در مورد مرگ کوین راجرز انجام داد و دادگاه و سرویس دادستانی کل احساس کردند که این تصمیم درستی برای تعقیب سوزان کنی به اتهام قتل آقای راجرز است .,Susan Kenny,سوزان کنی,کنی,سوزان کنی,"['سوزان', 'کنی']",30,31,148,157,"[36, 37]"
02b07905-fc8e-5aae-a233-741242b2f0ab+3,event-29,patient,ss-2,"Police said the man was on the roof of a house in the same street for several hours , throwing tiles from it .",پلیس گفت که این مرد چند ساعت روی بام خانه ای در همان خیابان بوده و کاشی ها را از آن بیرون انداخته است .,the roof of a house,در همان خیابان,بام خانه‌ای,بام خانه ای,"['بام', 'خانه', 'ای']",8,10,33,44,"[6, 10]"
02b07905-fc8e-5aae-a233-741242b2f0ab+3,event-29,patient,ss-6,"Police said the man was on the roof of a house in the same street for several hours , throwing tiles from it .",پلیس گفت که این مرد چند ساعت روی بام خانه ای در همان خیابان بوده و کاشی ها را از آن بیرون انداخته است .,tiles,کاشی,کاشی‌ها,کاشی ها,"['کاشی', 'ها']",16,17,67,74,"[20, 20]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-12,patient,ss-3,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Susan Kenny,سوزان کِنی,سوزان کِنی,سوزان کِنی,"['سوزان', 'کِنی']",0,1,0,10,"[1, 2]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-22,agent,ss-3,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Susan Kenny,سوزان کِنی,,سوزان کِنی,"['سوزان', 'کِنی']",0,1,0,10,"[1, 2]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-23,agent,ss-3,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Susan Kenny,سوزان کِنی,,سوزان کِنی,"['سوزان', 'کِنی']",0,1,0,10,"[1, 2]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-12,anchor,ss-29,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,found not guilty,شناخته,مجرم شناخته,,[],0,0,0,0,"[10, 12]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-22,anchor,ss-39,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,murder,مجرم,,,[],0,0,0,0,"[15, 15]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-23,anchor,ss-40,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,manslaughter,مجرم,,,[],0,0,0,0,"[17, 17]"
02b07905-fc8e-5aae-a233-741242b2f0ab+4,event-12,agent,ss-8,"Earlier Susan Kenny , 34 , of Leyland , was found not guilty of both murder and manslaughter at Preston Crown Court .",سوزان کِنی ، ۳۴ ساله ، از لایلند ، در دادگاه عالی پرستون ، به عنوان مجرم شناخته شد .,Preston Crown Court,لایلند ، در دادگاه,دادگاه عالی پرستون,دادگاه عالی پرستون,"['دادگاه', 'عالی', 'پرستون']",10,12,38,56,"[19, 21]"
02b07905-fc8e-5aae-a233-741242b2f0ab+6,event-3,patient,ss-5,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,police,مأموران,مأموران اورژانس,,[],0,0,0,0,"[24, 24]"
02b07905-fc8e-5aae-a233-741242b2f0ab+6,event-4,agent,ss-5,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,police,مأموران,,,[],0,0,0,0,"[24, 24]"
02b07905-fc8e-5aae-a233-741242b2f0ab+6,event-4,anchor,ss-21,"The emergency services were called to Edgehill Crescent at about 0530 BST on 1 January and found Mr Rogers lying in the road , police said .",مأموران اورژانس در حدود ۰۵ : ۳۰ ژانویه به خیابان اجهیل احضار شدند و آقای راجرز را در جاده پیدا کردند .,said,.,,,[],0,0,0,0,"[25, 25]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+12,event-10,agent,ss-20,Saakashvili says the territories are being artificially sustained by Moscow in an attempt to maintain Russian influence in the ex-Soviet region .,ساوخاشویلی می گوید که در تلاش برای حفظ نفوذ روسیه در منطقه شوروی سابق ، این سرزمین ها به طور مصنوعی توسط مسکو نگهداری می شوند .,Saakashvili,ساوخاشویلی می,ساوخاشویلی,ساوخاشویلی,['ساوخاشویلی'],0,0,0,10,"[0, 0]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+12,event-10,anchor,ss-37,Saakashvili says the territories are being artificially sustained by Moscow in an attempt to maintain Russian influence in the ex-Soviet region .,ساوخاشویلی می گوید که در تلاش برای حفظ نفوذ روسیه در منطقه شوروی سابق ، این سرزمین ها به طور مصنوعی توسط مسکو نگهداری می شوند .,says,گوید,می‌گوید,می گوید,"['می', 'گوید']",1,2,11,18,"[1, 1]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+12,event-21,patient,ss-7,Saakashvili says the territories are being artificially sustained by Moscow in an attempt to maintain Russian influence in the ex-Soviet region .,ساوخاشویلی می گوید که در تلاش برای حفظ نفوذ روسیه در منطقه شوروی سابق ، این سرزمین ها به طور مصنوعی توسط مسکو نگهداری می شوند .,the territories,این سرزمین,این سرزمین‌ها,این سرزمین ها,"['این', 'سرزمین', 'ها']",15,17,72,85,"[2, 3]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+12,event-22,patient,ss-11,Saakashvili says the territories are being artificially sustained by Moscow in an attempt to maintain Russian influence in the ex-Soviet region .,ساوخاشویلی می گوید که در تلاش برای حفظ نفوذ روسیه در منطقه شوروی سابق ، این سرزمین ها به طور مصنوعی توسط مسکو نگهداری می شوند .,the ex-Soviet region,به طور مصنوعی توسط,منطقه شوروی سابق,منطقه شوروی سابق,"['منطقه', 'شوروی', 'سابق']",11,13,53,69,"[18, 20]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+14,event-15,agent,ss-9,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,Georgian troops,نیروهای,نیروهای گرجی,نیروهای گرجی,"['نیروهای', 'گرجی']",0,1,0,12,"[0, 1]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+14,event-15,anchor,ss-42,Georgian troops fled the province at the close of the war and Abkhazia later declared independence .,نیروهای گرجی پس از پایان جنگ از استان فرار کردند و آبخازیا بعدها استقلال خود را اعلام کرد .,fled,فرار,فرار کردند,فرار کردند,"['فرار', 'کردند']",8,9,38,48,"[2, 2]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+7,event-7,agent,ss-15,"He was reported by AFP as saying : &quot; No-one is voting , neither Abkhaz or Georgians .",او توسط خبرگزاری ان بی سی گزارش شده است : « هیچ کس نه آبخاز و نه گرجی رای نمی دهد .,He,او,,او,['او'],0,0,0,2,"[0, 0]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+7,event-6,agent,ss-17,"He was reported by AFP as saying : &quot; No-one is voting , neither Abkhaz or Georgians .",او توسط خبرگزاری ان بی سی گزارش شده است : « هیچ کس نه آبخاز و نه گرجی رای نمی دهد .,AFP,خبرگزاری,ان‌بی‌سی,,[],0,0,0,0,"[4, 4]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+7,event-7,anchor,ss-34,"He was reported by AFP as saying : &quot; No-one is voting , neither Abkhaz or Georgians .",او توسط خبرگزاری ان بی سی گزارش شده است : « هیچ کس نه آبخاز و نه گرجی رای نمی دهد .,saying,:,,,[],0,0,0,0,"[6, 6]"
02cacfd9-7d50-59ac-beb6-d9750e03a574+7,event-34,agent,ss-18,"He was reported by AFP as saying : &quot; No-one is voting , neither Abkhaz or Georgians .",او توسط خبرگزاری ان بی سی گزارش شده است : « هیچ کس نه آبخاز و نه گرجی رای نمی دهد .,neither Abkhaz or Georgians,نه آبخاز,نه آبخاز و نه گرجی,نه آبخاز و نه گرجی,"['نه', 'آبخاز', 'و', 'نه', 'گرجی']",13,17,51,69,"[13, 16]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+0,event-15,anchor,ss-53,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,blasts,بمب,بمب‌های,بمب های,"['بمب', 'های']",0,1,0,7,"[1, 1]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+0,event-22,anchor,ss-60,"Egyptian blasts , one near pyramids , kill and wound officers",بمب های مصری ، یکی نزدیک اهرام ، افسران را می کشند و زخمی می کنند ،,kill,کشند,می‌کشند,می کشند,"['می', 'کشند']",10,11,43,50,"[7, 7]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+15,event-14,patient,ss-23,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,South Korean sightseers,جنوبی در,تماشاگران کره جنوبی,,[],0,0,0,0,"[4, 6]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+15,event-14,patient,ss-24,"In February 2014 , South Korean sightseers on a tour bus were attacked .",در فوریه ۲۰۱۴ ، تماشاگران کره جنوبی در یک اتوبوس توریستی مورد حمله قرار گرفتند .,a tour bus,مورد حمله,یک اتوبوس توریستی,اتوبوس توریستی,"['اتوبوس', 'توریستی']",9,10,42,56,"[8, 10]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-26,agent,ss-10,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,A second bomb,بمب,بمب دوم,بمب دوم,"['بمب', 'دوم']",0,1,0,7,"[0, 2]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-31,agent,ss-10,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,A second bomb,بمب,بمب دوم,بمب دوم,"['بمب', 'دوم']",0,1,0,7,"[0, 2]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-26,patient,ss-5,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,one civilian motorist,یک راننده,یک راننده غیرنظامی,یک راننده غیرنظامی,"['یک', 'راننده', 'غیرنظامی']",5,7,21,39,"[7, 9]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+3,event-31,patient,ss-11,A second bomb in Kafr El-Sheikh killed one civilian motorist and wounded three police officers .,بمب دوم در کفر الشیخ یک راننده غیرنظامی را کشت و سه افسر پلیس را زخمی کرد .,three police officers,سه افسر,سه افسر پلیس,سه افسر پلیس,"['سه', 'افسر', 'پلیس']",11,13,49,61,"[12, 14]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+4,event-19,patient,ss-12,That bomb apparently targeted a police vehicle .,این بمب ظاهراً یک وسیله نقلیه پلیس را هدف قرار داده است .,a police vehicle,یک وسیله,یک وسیله نقلیه پلیس,یک وسیله نقلیه پلیس,"['یک', 'وسیله', 'نقلیه', 'پلیس']",3,6,15,34,"[4, 6]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+5,event-20,anchor,ss-58,There was no immediate credible claim of responsibility for either bombing .,هیچ ادعای معتبری مبنی بر مسئولیت فوری برای بمب گذاری ها وجود ندارد .,bombing,بمب,بمب‌گذاری‌ها,بمب گذاری ها,"['بمب', 'گذاری', 'ها']",8,10,43,55,"[10, 10]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+7,event-1,anchor,ss-39,"The revolution that toppled strongman President Hosni Mubarak in 2011 brought a resurgence of Islamists , whom his military regime had repressed for decades .",انقلابی که حسنی مبارک رئیس جمهور قدرتمند مصر را در سال ۲۰۱۱ سرنگون کرد ، باعث احیای اسلام گرایان شد که رژیم نظامی او برای دهه ها سرکوبشان کرده بود .,toppled,سرنگون,سرنگون کرد,سرنگون کرد,"['سرنگون', 'کرد']",12,13,60,70,"[3, 3]"
08f75902-bd4e-5b68-95be-9eb14ee3c6f1+7,event-1,patient,ss-32,"The revolution that toppled strongman President Hosni Mubarak in 2011 brought a resurgence of Islamists , whom his military regime had repressed for decades .",انقلابی که حسنی مبارک رئیس جمهور قدرتمند مصر را در سال ۲۰۱۱ سرنگون کرد ، باعث احیای اسلام گرایان شد که رژیم نظامی او برای دهه ها سرکوبشان کرده بود .,strongman President Hosni Mubarak,قدرتمند مصر,حسنی مبارک رئیس‌جمهور قدرتمند,حسنی مبارک رئیس جمهور قدرتمند مصر,"['حسنی', 'مبارک', 'رئیس', 'جمهور', 'قدرتمند', 'مصر']",2,7,11,44,"[4, 7]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+0,event-21,agent,ss-1,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,Mexico police,مکزیک فرمانده,پلیس مکزیک,پلیس مکزیک,"['پلیس', 'مکزیک']",0,1,0,10,"[0, 1]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+0,event-21,patient,ss-2,Mexico police detain their own commander at gunpoint,پلیس مکزیک فرمانده خود را به ضرب گلوله دستگیر می کند .,their own commander,فرمانده,فرمانده خود,فرمانده خود,"['فرمانده', 'خود']",2,3,11,22,"[3, 5]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+1,event-2,agent,ss-1,"Police officers in Ciudad Juarez in northern Mexico detained their commander at gunpoint , accusing him of corruption and links to drug gangs .",افسران پلیس در سیوداد گوادالاخارا در شمال مکزیک فرمانده خود را به ضرب گلوله دستگیر کردند و او را به فساد و ارتباط با باندهای مواد مخدر متهم کردند .,Police officers,پلیس,افسران پلیس,افسران پلیس,"['افسران', 'پلیس']",0,1,0,11,"[0, 1]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+1,event-22,agent,ss-1,"Police officers in Ciudad Juarez in northern Mexico detained their commander at gunpoint , accusing him of corruption and links to drug gangs .",افسران پلیس در سیوداد گوادالاخارا در شمال مکزیک فرمانده خود را به ضرب گلوله دستگیر کردند و او را به فساد و ارتباط با باندهای مواد مخدر متهم کردند .,Police officers,پلیس,افسران پلیس,افسران پلیس,"['افسران', 'پلیس']",0,1,0,11,"[0, 1]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+1,event-22,anchor,ss-38,"Police officers in Ciudad Juarez in northern Mexico detained their commander at gunpoint , accusing him of corruption and links to drug gangs .",افسران پلیس در سیوداد گوادالاخارا در شمال مکزیک فرمانده خود را به ضرب گلوله دستگیر کردند و او را به فساد و ارتباط با باندهای مواد مخدر متهم کردند .,detained,دستگیر,دستگیر کردند,دستگیر کردند,"['دستگیر', 'کردند']",14,15,76,88,"[8, 8]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+1,event-37,agent,ss-3,"Police officers in Ciudad Juarez in northern Mexico detained their commander at gunpoint , accusing him of corruption and links to drug gangs .",افسران پلیس در سیوداد گوادالاخارا در شمال مکزیک فرمانده خود را به ضرب گلوله دستگیر کردند و او را به فساد و ارتباط با باندهای مواد مخدر متهم کردند .,drug gangs,مواد مخدر,باندهای مواد مخدر,باندهای مواد مخدر,"['باندهای', 'مواد', 'مخدر']",24,26,117,134,"[21, 22]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+10,event-24,agent,ss-8,One of the policemen who took part in the protest told the Associated Press news agency corruption in the higher ranks was putting them in danger .,یکی از پلیس هایی که در این اعتراضات شرکت داشت به خبرگزاری آسوشیتد پرس گفت که فساد در سطوح بالا آن ها را به خطر انداخته است .,One of the policemen,یکی از پلیس,یکی از پلیس‌هایی,یکی از پلیس هایی,"['یکی', 'از', 'پلیس', 'هایی']",0,3,0,16,"[0, 3]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+10,event-7,agent,ss-8,One of the policemen who took part in the protest told the Associated Press news agency corruption in the higher ranks was putting them in danger .,یکی از پلیس هایی که در این اعتراضات شرکت داشت به خبرگزاری آسوشیتد پرس گفت که فساد در سطوح بالا آن ها را به خطر انداخته است .,One of the policemen,یکی از پلیس,یکی از پلیس‌هایی,یکی از پلیس هایی,"['یکی', 'از', 'پلیس', 'هایی']",0,3,0,16,"[0, 3]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+14,event-1,agent,ss-10,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,They,ها,آن‌ها,آن ها,"['آن', 'ها']",0,1,0,5,"[0, 0]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+14,event-44,anchor,ss-60,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,killings,قتل,قتل‌های,قتل های,"['قتل', 'های']",13,14,55,62,"[14, 14]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+14,event-44,patient,ss-12,"They replaced the army , which had failed to stop a wave of drug-related killings , which has left an estimated 1,700 dead in Ciudad Juarez this year .",آن ها ارتش را جایگزین کردند ، که در متوقف کردن موجی از قتل های مرتبط با مواد مخدر شکست خورده بود ، که در سال جاری حدود ۱۷۰۰ نفر در سیوداد سالوادور کشته شدند .,"an estimated 1,700",حدود ۱۷۰۰,,حدود ۱۷۰۰ نفر,"['حدود', '۱۷۰۰', 'نفر']",27,29,114,127,"[19, 21]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+4,event-41,anchor,ss-57,Ciudad Juarez is the most violent city in Mexico and corruption is rife .,سیوداد رودریگز خشن ترین شهر مکزیک است و فساد بسیار زیاد است .,violent,خشن,خشن‌ترین,خشن ترین,"['خشن', 'ترین']",2,3,15,23,"[5, 5]"
0b9b0856-80b9-594c-a74f-ee7c9f89cd1b+6,event-30,agent,ss-1,"They raided his room , where they say they found weapons and drugs .",آن ها اتاق او را غارت کردند ، جایی که می گویند اسلحه و مواد مخدر پیدا کرده اند .,They,ها,آن‌ها,آن ها,"['آن', 'ها']",0,1,0,5,"[0, 0]"
